user_id,nickname,user_level,user_level_title,grade,college,major,campus,interest_tags,register_time,is_new_user,questionnaire_filled,default_location,status
u_ext_00400,校园用户00400,8,校园达人,大二,法学院,知识产权,珠海校区,社团|课程资料|竞赛|二手交易,2024-11-18 12:51:57,1,1,图书馆,normal
u_ext_00401,校园用户00401,6,校园达人,研二,中文系,新闻学,珠海校区,实习|招聘|科研|租房,2024-11-27 12:51:57,0,0,食堂区,normal
u_ext_00402,校园用户00402,5,校园达人,大三,管理学院,市场营销,东校园,竞赛|就业|简历|社团|实习|考研,2025-08-03 12:51:57,0,0,宿舍区,normal
u_ext_00403,校园用户00403,3,资深坛友,研一,计算机学院,人工智能,南校园,课程资料|实习|科研|招聘|考研|租房,2023-10-09 12:51:57,0,0,食堂区,normal
u_ext_00404,校园用户00404,2,活跃同学,研三,数学学院,统计学,珠海校区,实习|租房|科研|招聘,2023-11-17 12:51:57,1,0,食堂区,normal
u_ext_00405,校园用户00405,4,活跃同学,大三,外国语学院,日语,东校园,保研|考研|竞赛|实习,2025-12-02 12:51:57,1,1,食堂区,normal
u_ext_00406,校园用户00406,6,校园达人,研三,数学学院,数学与应用数学,东校园,招聘|科研|租房|实习,2026-03-07 12:51:57,0,0,校外,normal
u_ext_00407,校园用户00407,8,校园达人,大二,公共卫生学院,公共卫生,珠海校区,竞赛|二手交易|课程资料|社团,2023-05-03 12:51:57,0,0,教学区,normal
u_ext_00408,校园用户00408,3,校园达人,研三,管理学院,会计学,南校园,简历|就业|实习|招聘|租房|社团,2024-03-23 12:51:57,0,0,图书馆,normal
u_ext_00409,校园用户00409,5,普通用户,大一,医学院,口腔医学,北校园,校园生活|科研|实习|新生攻略|社团|考研,2024-05-08 12:51:57,1,0,宿舍区,normal
u_ext_00410,校园用户00410,4,活跃同学,大四,管理学院,会计学,珠海校区,就业|社团|毕业|简历|租房|二手交易,2026-03-23 12:51:57,1,1,图书馆,normal
u_ext_00411,校园用户00411,7,普通用户,大四,计算机学院,信息安全,南校园,编程|租房|竞赛|考研|实习|课程资料,2025-04-13 12:51:57,0,0,食堂区,normal
u_ext_00412,校园用户00412,2,资深坛友,研二,医学院,基础医学,深圳校区,实习|考研|招聘|科研|课程资料|租房,2025-08-24 12:51:57,0,0,图书馆,normal
u_ext_00413,校园用户00413,6,普通用户,研三,法学院,法学,北校园,科研|实习|租房|招聘,2024-04-11 12:51:57,0,0,校外,normal
u_ext_00414,校园用户00414,2,资深坛友,研一,电子信息学院,自动化,珠海校区,科研|实习|租房|招聘,2023-07-31 12:51:57,0,0,食堂区,normal
u_ext_00415,校园用户00415,1,活跃同学,大二,法学院,知识产权,北校园,社团|二手交易|竞赛|课程资料,2026-03-06 12:51:57,0,0,教学区,normal
u_ext_00416,校园用户00416,4,普通用户,大三,电子信息学院,电子信息工程,东校园,考研|实习|竞赛|保研,2026-05-22 12:51:57,0,0,校外,normal
u_ext_00417,校园用户00417,8,资深坛友,大二,外国语学院,商务英语,深圳校区,二手交易|社团|课程资料|竞赛,2023-12-22 12:51:57,0,0,校外,normal
u_ext_00418,校园用户00418,3,普通用户,研二,管理学院,信息管理,南校园,兼职|招聘|租房|社团|就业|简历,2025-10-06 12:51:57,1,1,校外,normal
u_ext_00419,校园用户00419,2,资深坛友,大一,电子信息学院,电子信息工程,珠海校区,新生攻略|选课|校园生活|社团,2023-07-24 12:51:57,0,0,宿舍区,normal
u_ext_00420,校园用户00420,1,普通用户,研三,数学学院,数学与应用数学,东校园,科研|招聘|租房|实习,2023-09-22 12:51:57,0,0,教学区,normal
u_ext_00421,校园用户00421,7,普通用户,大三,计算机学院,网络工程,北校园,实习|竞赛|考研|保研|编程|课程资料,2024-09-13 12:51:57,0,0,宿舍区,normal
u_ext_00422,校园用户00422,5,资深坛友,研二,外国语学院,商务英语,深圳校区,租房|招聘|科研|实习,2023-10-21 12:51:57,0,0,图书馆,normal
u_ext_00423,校园用户00423,5,活跃同学,研三,外国语学院,商务英语,南校园,招聘|科研|实习|租房,2023-10-24 12:51:57,1,1,教学区,normal
u_ext_00424,校园用户00424,8,活跃同学,大三,中文系,汉语言文学,南校园,保研|实习|竞赛|考研,2024-05-19 12:51:57,0,0,宿舍区,normal
u_ext_00425,校园用户00425,3,资深坛友,研三,医学院,口腔医学,东校园,招聘|考研|课程资料|科研|租房|实习,2026-02-17 12:51:57,0,0,图书馆,normal
u_ext_00426,校园用户00426,1,活跃同学,大二,电子信息学院,通信工程,南校园,二手交易|社团|竞赛|课程资料,2023-08-24 12:51:57,0,0,宿舍区,normal
u_ext_00427,校园用户00427,5,校园达人,研二,电子信息学院,自动化,南校园,实习|租房|招聘|科研,2024-06-08 12:51:57,0,0,校外,normal
u_ext_00428,校园用户00428,4,活跃同学,大四,外国语学院,英语,北校园,毕业|租房|二手交易|就业,2024-05-13 12:51:57,1,1,教学区,normal
u_ext_00429,校园用户00429,4,普通用户,研一,医学院,基础医学,南校园,招聘|考研|租房|课程资料|科研|实习,2023-12-31 12:51:57,1,1,校外,normal
u_ext_00430,校园用户00430,2,校园达人,研二,数学学院,信息与计算科学,北校园,科研|实习|租房|招聘,2025-09-30 12:51:57,0,0,教学区,normal
u_ext_00431,校园用户00431,5,普通用户,大四,电子信息学院,自动化,南校园,租房|毕业|就业|二手交易,2023-03-28 12:51:57,0,0,图书馆,normal
u_ext_00432,校园用户00432,6,资深坛友,研三,电子信息学院,物联网工程,珠海校区,实习|科研|租房|招聘,2024-11-26 12:51:57,0,0,校外,normal
u_ext_00433,校园用户00433,1,资深坛友,研一,公共卫生学院,公共卫生,北校园,租房|实习|科研|招聘,2024-08-10 12:51:57,0,0,宿舍区,normal
u_ext_00434,校园用户00434,5,活跃同学,大二,电子信息学院,通信工程,深圳校区,课程资料|竞赛|二手交易|社团,2024-03-24 12:51:57,0,0,教学区,normal
u_ext_00435,校园用户00435,2,资深坛友,大四,数学学院,统计学,珠海校区,毕业|租房|就业|二手交易,2025-04-06 12:51:57,0,0,宿舍区,normal
u_ext_00436,校园用户00436,6,活跃同学,研二,计算机学院,网络工程,深圳校区,课程资料|科研|招聘|实习|考研|租房,2025-09-17 12:51:57,0,0,宿舍区,normal
u_ext_00437,校园用户00437,5,普通用户,大三,公共卫生学院,护理学,东校园,实习|竞赛|保研|考研,2023-09-25 12:51:57,1,1,食堂区,normal
u_ext_00438,校园用户00438,3,校园达人,大二,外国语学院,翻译,南校园,竞赛|社团|课程资料|二手交易,2023-04-03 12:51:57,0,0,教学区,normal
u_ext_00439,校园用户00439,1,资深坛友,大一,数学学院,统计学,东校园,校园生活|选课|新生攻略|社团,2023-03-24 12:51:57,0,0,教学区,normal
u_ext_00440,校园用户00440,1,校园达人,大二,数学学院,数学与应用数学,北校园,课程资料|二手交易|社团|竞赛,2023-09-19 12:51:57,0,0,教学区,normal
u_ext_00441,校园用户00441,3,普通用户,研二,中文系,汉语言文学,深圳校区,招聘|实习|科研|租房,2025-02-02 12:51:57,1,1,食堂区,normal
u_ext_00442,校园用户00442,7,普通用户,大三,计算机学院,网络工程,南校园,课程资料|考研|实习|竞赛|保研|编程,2024-03-18 12:51:57,0,0,食堂区,normal
u_ext_00443,校园用户00443,2,普通用户,研一,电子信息学院,物联网工程,东校园,实习|科研|租房|招聘,2026-02-11 12:51:57,0,0,食堂区,normal
u_ext_00444,校园用户00444,4,校园达人,大二,数学学院,统计学,北校园,二手交易|社团|竞赛|课程资料,2026-01-23 12:51:57,0,0,图书馆,normal
u_ext_00445,校园用户00445,2,活跃同学,大三,医学院,临床医学,深圳校区,竞赛|保研|课程资料|考研|科研|实习,2025-09-22 12:51:57,0,0,教学区,normal
u_ext_00446,校园用户00446,8,普通用户,大一,管理学院,信息管理,北校园,就业|简历|新生攻略|校园生活|社团|选课,2023-12-03 12:51:57,1,1,食堂区,normal
u_ext_00447,校园用户00447,1,活跃同学,研一,管理学院,市场营销,东校园,招聘|兼职|社团|实习|租房|就业,2024-09-10 12:51:57,0,0,宿舍区,normal
u_ext_00448,校园用户00448,8,普通用户,大四,电子信息学院,通信工程,深圳校区,二手交易|毕业|就业|租房,2025-01-05 12:51:57,1,1,教学区,normal
u_ext_00449,校园用户00449,1,资深坛友,研三,数学学院,信息与计算科学,珠海校区,科研|招聘|实习|租房,2025-08-10 12:51:57,0,0,宿舍区,normal
u_ext_00450,校园用户00450,4,资深坛友,研一,法学院,知识产权,东校园,实习|科研|招聘|租房,2023-12-03 12:51:57,0,0,宿舍区,normal
u_ext_00451,校园用户00451,8,活跃同学,研三,法学院,知识产权,珠海校区,实习|租房|招聘|科研,2024-12-05 12:51:57,0,0,食堂区,normal
u_ext_00452,校园用户00452,2,普通用户,大一,管理学院,会计学,南校园,校园生活|兼职|选课|社团|新生攻略|就业,2023-07-05 12:51:57,0,0,宿舍区,normal
u_ext_00453,校园用户00453,7,资深坛友,大二,管理学院,会计学,南校园,就业|社团|兼职|课程资料|简历|竞赛,2025-02-22 12:51:57,0,0,食堂区,normal
u_ext_00454,校园用户00454,1,普通用户,研三,计算机学院,数据科学,北校园,编程|竞赛|课程资料|招聘|科研|租房,2024-12-23 12:51:57,0,0,教学区,normal
u_ext_00455,校园用户00455,1,活跃同学,研二,计算机学院,人工智能,北校园,招聘|课程资料|考研|实习|租房|竞赛,2023-06-22 12:51:57,0,0,宿舍区,normal
u_ext_00456,校园用户00456,6,资深坛友,大一,管理学院,工商管理,深圳校区,校园生活|兼职|社团|简历|选课|就业,2026-04-24 12:51:57,0,0,教学区,normal
u_ext_00457,校园用户00457,4,普通用户,大一,计算机学院,软件工程,深圳校区,校园生活|社团|新生攻略|实习|考研|选课,2024-06-23 12:51:57,0,0,宿舍区,normal
u_ext_00458,校园用户00458,3,资深坛友,大四,计算机学院,人工智能,深圳校区,竞赛|实习|毕业|租房|考研|课程资料,2025-11-29 12:51:57,0,0,图书馆,normal
u_ext_00459,校园用户00459,6,普通用户,大一,法学院,知识产权,深圳校区,校园生活|选课|社团|新生攻略,2023-07-21 12:51:57,0,0,宿舍区,normal
u_ext_00460,校园用户00460,1,校园达人,研三,中文系,汉语言文学,深圳校区,招聘|实习|科研|租房,2024-08-21 12:51:57,1,1,教学区,normal
u_ext_00461,校园用户00461,3,普通用户,研三,数学学院,数学与应用数学,深圳校区,租房|招聘|科研|实习,2023-03-24 12:51:57,0,0,宿舍区,normal
u_ext_00462,校园用户00462,3,活跃同学,大三,管理学院,工商管理,东校园,实习|保研|社团|考研|兼职|就业,2023-05-24 12:51:57,0,0,图书馆,normal
u_ext_00463,校园用户00463,4,资深坛友,大一,医学院,口腔医学,东校园,选课|校园生活|实习|新生攻略|课程资料|社团,2023-10-25 12:51:57,0,0,食堂区,normal
u_ext_00464,校园用户00464,8,普通用户,大二,计算机学院,软件工程,北校园,考研|编程|课程资料|竞赛|社团|实习,2026-02-15 12:51:57,0,0,教学区,normal
u_ext_00465,校园用户00465,6,资深坛友,研一,公共卫生学院,公共卫生,珠海校区,招聘|租房|实习|科研,2025-08-14 12:51:57,0,0,教学区,normal
u_ext_00466,校园用户00466,1,校园达人,大四,中文系,传播学,东校园,租房|毕业|二手交易|就业,2026-01-29 12:51:57,0,0,教学区,normal
u_ext_00467,校园用户00467,1,活跃同学,大一,中文系,汉语言文学,深圳校区,新生攻略|社团|选课|校园生活,2024-11-23 12:51:57,0,0,宿舍区,normal
u_ext_00468,校园用户00468,3,校园达人,研三,电子信息学院,通信工程,南校园,实习|租房|招聘|科研,2025-10-28 12:51:57,0,0,宿舍区,normal
u_ext_00469,校园用户00469,5,校园达人,大二,医学院,口腔医学,东校园,课程资料|考研|二手交易|竞赛|社团|科研,2026-04-09 12:51:57,0,0,食堂区,normal
u_ext_00470,校园用户00470,6,活跃同学,研三,计算机学院,网络工程,南校园,招聘|科研|竞赛|租房|编程|课程资料,2024-12-17 12:51:57,0,0,教学区,normal
u_ext_00471,校园用户00471,8,资深坛友,研三,数学学院,信息与计算科学,南校园,租房|招聘|科研|实习,2023-03-07 12:51:57,0,0,校外,normal
u_ext_00472,校园用户00472,4,普通用户,研二,电子信息学院,通信工程,南校园,招聘|实习|租房|科研,2024-07-21 12:51:57,0,0,食堂区,normal
u_ext_00473,校园用户00473,2,活跃同学,大四,计算机学院,软件工程,南校园,二手交易|实习|考研|租房|课程资料|编程,2023-09-06 12:51:57,0,0,食堂区,normal
u_ext_00474,校园用户00474,1,普通用户,大一,中文系,汉语言文学,北校园,社团|校园生活|选课|新生攻略,2024-03-15 12:51:57,0,0,宿舍区,normal
u_ext_00475,校园用户00475,7,活跃同学,大三,管理学院,工商管理,珠海校区,简历|社团|考研|竞赛|兼职|就业,2024-04-07 12:51:57,0,0,宿舍区,normal
u_ext_00476,校园用户00476,4,活跃同学,大一,法学院,法学,北校园,新生攻略|选课|社团|校园生活,2023-12-29 12:51:57,0,0,图书馆,normal
u_ext_00477,校园用户00477,2,资深坛友,大三,中文系,汉语言文学,东校园,竞赛|考研|实习|保研,2023-11-02 12:51:57,0,0,校外,normal
u_ext_00478,校园用户00478,7,校园达人,研一,外国语学院,商务英语,珠海校区,实习|租房|招聘|科研,2023-03-22 12:51:57,0,0,校外,normal
u_ext_00479,校园用户00479,5,普通用户,研二,计算机学院,信息安全,东校园,竞赛|科研|编程|课程资料|租房|招聘,2023-09-18 12:51:57,1,0,教学区,normal
u_ext_00480,校园用户00480,3,校园达人,研三,外国语学院,翻译,北校园,科研|实习|招聘|租房,2024-02-05 12:51:57,1,0,教学区,normal
u_ext_00481,校园用户00481,1,活跃同学,研一,中文系,传播学,北校园,实习|租房|招聘|科研,2024-11-15 12:51:57,0,0,食堂区,normal
u_ext_00482,校园用户00482,7,活跃同学,大二,公共卫生学院,护理学,东校园,课程资料|竞赛|二手交易|社团,2025-10-02 12:51:57,0,0,食堂区,normal
u_ext_00483,校园用户00483,1,资深坛友,大三,外国语学院,翻译,东校园,竞赛|考研|实习|保研,2025-05-30 12:51:57,0,0,教学区,normal
u_ext_00484,校园用户00484,8,活跃同学,大三,管理学院,市场营销,珠海校区,社团|兼职|考研|实习|竞赛|保研,2025-08-08 12:51:57,0,0,宿舍区,normal
u_ext_00485,校园用户00485,1,活跃同学,大三,医学院,临床医学,南校园,科研|竞赛|实习|保研|考研|课程资料,2024-04-21 12:51:57,0,0,校外,normal
u_ext_00486,校园用户00486,7,普通用户,研三,法学院,知识产权,深圳校区,招聘|科研|实习|租房,2023-03-19 12:51:57,1,1,食堂区,normal
u_ext_00487,校园用户00487,2,活跃同学,大一,中文系,新闻学,东校园,选课|校园生活|社团|新生攻略,2024-06-25 12:51:57,1,0,食堂区,normal
u_ext_00488,校园用户00488,3,活跃同学,大二,法学院,知识产权,东校园,竞赛|二手交易|课程资料|社团,2025-03-26 12:51:57,0,0,图书馆,normal
u_ext_00489,校园用户00489,4,普通用户,大四,电子信息学院,自动化,珠海校区,租房|毕业|二手交易|就业,2023-09-26 12:51:57,1,1,校外,normal
u_ext_00490,校园用户00490,5,活跃同学,研一,电子信息学院,电子信息工程,南校园,科研|招聘|实习|租房,2023-03-08 12:51:57,0,0,宿舍区,normal
u_ext_00491,校园用户00491,6,活跃同学,大三,外国语学院,商务英语,深圳校区,实习|考研|保研|竞赛,2024-08-02 12:51:57,0,0,校外,normal
u_ext_00492,校园用户00492,6,活跃同学,研二,计算机学院,数据科学,深圳校区,竞赛|实习|编程|招聘|租房|科研,2026-01-27 12:51:57,0,0,食堂区,normal
u_ext_00493,校园用户00493,7,资深坛友,研一,公共卫生学院,预防医学,东校园,招聘|租房|科研|实习,2023-08-02 12:51:57,0,0,校外,normal
u_ext_00494,校园用户00494,7,活跃同学,研二,中文系,汉语言文学,深圳校区,租房|实习|科研|招聘,2024-11-26 12:51:57,0,0,图书馆,normal
u_ext_00495,校园用户00495,2,普通用户,大二,管理学院,信息管理,北校园,兼职|二手交易|简历|竞赛|社团|就业,2024-08-01 12:51:57,0,0,教学区,normal
u_ext_00496,校园用户00496,6,校园达人,大三,电子信息学院,自动化,珠海校区,考研|实习|保研|竞赛,2024-06-27 12:51:57,0,0,宿舍区,normal
u_ext_00497,校园用户00497,2,普通用户,研二,管理学院,工商管理,东校园,社团|实习|就业|简历|招聘|租房,2023-11-22 12:51:57,0,0,校外,normal
u_ext_00498,校园用户00498,2,校园达人,大二,医学院,临床医学,北校园,实习|考研|竞赛|二手交易|社团|科研,2025-11-25 12:51:57,0,0,图书馆,normal
u_ext_00499,校园用户00499,6,资深坛友,大二,医学院,临床医学,珠海校区,二手交易|实习|社团|课程资料|竞赛|科研,2024-08-17 12:51:57,1,1,宿舍区,normal
u_ext_00500,校园用户00500,3,活跃同学,大一,公共卫生学院,护理学,东校园,社团|校园生活|新生攻略|选课,2023-03-17 12:51:57,1,1,宿舍区,normal
