post_id,author_id,cate_id,board,title,content,img_count,has_image,publish_time,post_age_hours,tags,topic_type,location_scope,price,need_pay,has_contact_info,report_status,finish_status,status,content_length,keyword_list
p_ext_001575,u_ext_00192,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-01-29 15:14:57,2997.6167,宿舍|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,19,宿舍|校园卡
p_ext_001576,u_ext_00426,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-04-26 22:46:57,902.0833,打印店|课程资料|求问|宿舍|校园卡,生活,校外,0.0,0,0,0,10,normal,19,打印店|课程资料|求问|宿舍|校园卡
p_ext_001577,u_ext_00287,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-04-17 13:00:57,1127.85,课程资料|宿舍|校园卡|求问|打印店,生活,全校,0.0,0,0,0,10,normal,19,课程资料|宿舍|校园卡|求问|打印店
p_ext_001578,u_ext_00311,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2025-12-18 12:29:57,4008.3667,打印店|课程资料,生活,全校,0.0,0,0,0,10,normal,19,打印店|课程资料
p_ext_001579,u_ext_00424,ext_009,社团活动,周末活动报名,本周末有线下活动，人数有限。,1,1,2026-03-04 00:27:57,2196.4,招新|活动|志愿服务,社交,图书馆,0.0,0,0,0,10,normal,14,招新|活动|志愿服务
p_ext_001580,u_ext_00186,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,1,1,2026-05-19 00:04:57,372.7833,电动车|教材|二手交易|租房,生活,宿舍区,90.0,1,0,0,10,normal,20,电动车|教材|二手交易|租房
p_ext_001581,u_ext_00434,ext_011,实习就业,暑期实习内推,岗位适合大三大四，有相关项目经验更好。,0,0,2025-12-14 23:16:57,4093.5833,实习|招聘|简历|就业|面试,发展,图书馆,0.0,0,0,0,10,normal,19,实习|招聘|简历|就业|面试
p_ext_001582,u_ext_00475,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-03-28 17:51:57,1603.0,求问|校园卡,生活,教学区,0.0,0,0,0,10,normal,19,求问|校园卡
p_ext_001583,u_ext_00311,ext_001,二手交易,出二手自行车,车况正常，适合校内通勤，珠海校区附近交易，可自提。,5,1,2026-05-02 07:46:57,773.0833,租房|二手交易|闲置|电动车,生活,食堂区,0.0,1,0,0,10,normal,25,租房|二手交易|闲置|电动车
p_ext_001584,u_ext_00463,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2025-12-20 10:34:57,3962.2833,课程资料|打印店|校园卡,生活,全校,0.0,0,0,0,10,normal,19,课程资料|打印店|校园卡
p_ext_001585,u_ext_00404,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2025-12-13 11:27:57,4129.4,打印店|校园卡|求问,生活,教学区,0.0,0,0,0,10,normal,23,打印店|校园卡|求问
p_ext_001586,u_ext_00311,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-04-03 13:44:57,1463.1167,宿舍|校园卡|求问,生活,全校,0.0,0,0,0,10,normal,19,宿舍|校园卡|求问
p_ext_001587,u_ext_00261,ext_012,兼职实习,短期兼职信息,适合课余时间，有意可以留言。,0,0,2026-01-23 16:57:57,3139.9,实习|薪资|兼职|招聘|家教,发展,教学区,0.0,0,0,0,10,normal,14,实习|薪资|兼职|招聘|家教
p_ext_001588,u_ext_00427,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,1,1,2025-12-22 02:33:57,3922.3,交友|活动|羽毛球|拍照|搭子,社交,图书馆,0.0,0,0,0,10,normal,16,交友|活动|羽毛球|拍照|搭子
p_ext_001589,u_ext_00468,ext_011,实习就业,求简历修改建议,准备投递实习，希望大家给点建议。,1,1,2026-04-23 11:32:57,985.3167,简历|面试,发展,宿舍区,0.0,0,1,0,10,normal,16,简历|面试
p_ext_001590,dzVCMXI0WFB5WTJGbExYWGpZcTRub3FUb29LRllhNnRtWXVFaDRlTW01bXVzbml2aEpXU2tJak50ZGlNakxSNGtxZG5hSVI0ZkpLS2lXSjI=,ext_009,社团活动,周末活动报名,本周末有线下活动，人数有限。,3,1,2026-01-03 14:17:57,3622.5667,志愿服务|招新,社交,图书馆,0.0,0,0,0,10,normal,14,志愿服务|招新
p_ext_001591,u_ext_00356,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,2,1,2026-05-03 00:47:57,756.0667,闲置|电动车|租房|二手交易|教材,生活,教学区,20.0,0,1,0,10,normal,20,闲置|电动车|租房|二手交易|教材
p_ext_001592,u_ext_00260,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-05-28 00:12:57,156.65,求问|打印店,生活,食堂区,0.0,0,0,0,10,normal,19,求问|打印店
p_ext_001593,dTVDWHJKZk51MzkvcHFhbWlhTzhoSmFvbG95YWlJeVJsb3BqcUlHenBKbXdqcDZ3aWREWXFJZVMwTmFCWnM1bmhxZHFhWnlHZ0lLRmlXSjI=,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,0,0,2026-03-04 08:18:57,2188.55,电动车|闲置|教材|二手交易,生活,食堂区,0.0,1,1,0,10,normal,20,电动车|闲置|教材|二手交易
p_ext_001594,u_ext_00459,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,1,1,2026-05-23 12:48:57,264.05,交友|羽毛球|拍照,社交,全校,0.0,0,0,0,10,normal,16,交友|羽毛球|拍照
p_ext_001595,u_ext_00360,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2025-12-22 08:10:57,3916.6833,求问|课程资料|校园卡|打印店|宿舍,生活,全校,0.0,0,0,0,10,normal,19,求问|课程资料|校园卡|打印店|宿舍
p_ext_001596,u_ext_00453,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-02-21 00:12:57,2460.65,课程资料|校园卡|打印店|宿舍,生活,食堂区,0.0,0,0,0,10,normal,22,课程资料|校园卡|打印店|宿舍
p_ext_001597,u_ext_00292,ext_012,兼职实习,短期兼职信息,适合课余时间，有意可以留言。,0,0,2026-04-11 21:10:57,1263.6833,实习|家教,发展,校外,0.0,0,0,0,10,normal,14,实习|家教
p_ext_001598,u_ext_00256,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-05-15 21:01:57,447.8333,课程资料|打印店|求问|校园卡,生活,图书馆,0.0,0,0,0,10,normal,22,课程资料|打印店|求问|校园卡
p_ext_001599,u_ext_00190,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-02-02 01:06:57,2915.75,课程资料|打印店|宿舍,生活,食堂区,0.0,0,0,0,10,normal,19,课程资料|打印店|宿舍
p_ext_001600,u_ext_00474,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-02-21 21:44:57,2439.1167,打印店|课程资料,生活,全校,0.0,0,0,0,10,normal,23,打印店|课程资料
p_ext_001601,u_ext_00492,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,1,1,2026-01-14 02:24:57,3370.45,二手交易|教材|闲置,生活,食堂区,0.0,1,0,0,10,normal,19,二手交易|教材|闲置
p_ext_001602,u_ext_00279,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-01-01 13:23:57,3671.4667,宿舍|校园卡,生活,教学区,0.0,0,0,0,10,normal,19,宿舍|校园卡
p_ext_001603,c28rQmlJdlF4SzZIemE3YmdZM05aWk9UZEtTYVlZU0NoWXVpb3BxTnlwZkZwSUN6bGFlM1pvYTN6OXFLZk5xT2hMYUlvNG1HZklLSmlXSjI=,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-03-07 02:46:57,2122.0833,宿舍|打印店|校园卡|课程资料|求问,生活,图书馆,0.0,0,0,0,10,normal,19,宿舍|打印店|校园卡|课程资料|求问
p_ext_001604,u_ext_00497,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,2,1,2026-03-23 18:19:57,1722.5333,二手交易|教材,生活,教学区,90.0,0,0,0,10,normal,19,二手交易|教材
p_ext_001605,u_ext_00447,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-04-23 14:18:57,982.55,求问|校园卡|打印店,生活,食堂区,0.0,0,0,0,10,normal,22,求问|校园卡|打印店
p_ext_001606,dzQ5b2JJYTYwWXVLdHN5cGwzeXNacGFwaEdxT201cDhpNG1Nam94cnNlQ3ZhbXhwaTlETlpwV1MyS21ZakxTT2tyZDNzSVdlYjRHWHIySjI=,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,0,0,2026-04-17 03:38:57,1137.2167,电动车|教材|二手交易,生活,教学区,10.0,1,0,0,10,normal,20,电动车|教材|二手交易
p_ext_001607,u_ext_00311,ext_008,食堂生活,这个窗口确实不错,排队人不少，不过出餐挺快。,1,1,2026-01-18 03:09:57,3273.7,窗口测评|拼饭|校园生活|食堂,生活,宿舍区,0.0,0,0,0,10,normal,13,窗口测评|拼饭|校园生活|食堂
p_ext_001608,u_ext_00131,ext_010,竞赛科研,竞赛组队招募,方向初步确定，缺会写代码和做展示的同学。,0,0,2025-12-06 08:21:57,4300.5,论文|创新项目|组队|科研项目|竞赛,发展,宿舍区,0.0,0,0,0,10,normal,20,论文|创新项目|组队|科研项目|竞赛
p_ext_001609,u_ext_00388,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2026-05-03 03:32:57,753.3167,课程资料|打印店,生活,图书馆,0.0,0,0,0,10,normal,23,课程资料|打印店
p_ext_001610,u_ext_00361,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2025-12-26 09:00:57,3819.85,宿舍|打印店,生活,全校,0.0,0,0,0,10,normal,23,宿舍|打印店
p_ext_001611,u_ext_00103,ext_010,竞赛科研,科研项目招人,每周有固定讨论，适合想了解科研的同学。,0,0,2026-03-01 19:52:57,2248.9833,创新项目|科研项目|论文|组队,发展,教学区,0.0,0,0,0,10,normal,19,创新项目|科研项目|论文|组队
p_ext_001612,dTVDWHJKZk51MzkvcHFhbWlhTzhoSmFvbG95YWlJeVJsb3BqcUlHenBKbXdqcDZ3aWREWXFJZVMwTmFCWnM1bmhxZHFhWnlHZ0lLRmlXSjI=,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-03-05 23:20:57,2149.5167,校园卡|求问|宿舍|课程资料|打印店,生活,校外,0.0,0,0,0,10,normal,19,校园卡|求问|宿舍|课程资料|打印店
p_ext_001613,u_ext_00385,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-02-06 18:15:57,2802.6,校园卡|打印店|宿舍|求问,生活,食堂区,0.0,0,0,0,10,normal,22,校园卡|打印店|宿舍|求问
p_ext_001614,u_ext_00420,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-05-01 14:32:57,790.3167,宿舍|课程资料|校园卡,生活,图书馆,0.0,0,0,0,10,normal,19,宿舍|课程资料|校园卡
p_ext_001615,u_ext_00193,ext_009,社团活动,志愿服务招募,需要几位同学协助现场秩序。,0,0,2026-05-01 21:31:57,783.3333,志愿服务|交友|招新|活动|社团,社交,图书馆,0.0,0,0,0,10,normal,13,志愿服务|交友|招新|活动|社团
p_ext_001616,u_ext_00294,ext_003,恋爱交友,找学习搭子,希望互相监督学习，地点可以在图书馆。,0,0,2026-04-27 05:15:57,895.6,交友|搭子|羽毛球,社交,全校,0.0,0,0,0,10,normal,18,交友|搭子|羽毛球
p_ext_001617,u_ext_00380,ext_003,恋爱交友,找学习搭子,希望互相监督学习，地点可以在图书馆。,0,0,2026-02-05 07:14:57,2837.6167,拍照|搭子|羽毛球|活动|交友,社交,全校,0.0,0,0,0,10,normal,18,拍照|搭子|羽毛球|活动|交友
p_ext_001618,u_ext_00145,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-02-18 03:16:57,2529.5833,宿舍|课程资料,生活,教学区,0.0,0,0,0,10,normal,19,宿舍|课程资料
p_ext_001619,u_ext_00420,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,1,1,2026-06-03 04:27:57,8.4,宿舍|打印店|校园卡|课程资料|求问,生活,宿舍区,0.0,0,0,0,10,normal,23,宿舍|打印店|校园卡|课程资料|求问
p_ext_001620,u_ext_00464,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-03-13 12:10:57,1968.6833,打印店|校园卡|课程资料|宿舍|求问,生活,教学区,0.0,0,0,0,10,normal,19,打印店|校园卡|课程资料|宿舍|求问
p_ext_001621,u_ext_00145,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,0,0,2026-01-03 15:49:57,3621.0333,教材|电动车|二手交易,生活,食堂区,0.0,1,0,0,10,normal,25,教材|电动车|二手交易
p_ext_001622,u_ext_00205,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-02-23 16:49:57,2396.0333,课程资料|求问|打印店|校园卡|宿舍,生活,宿舍区,0.0,0,0,0,10,normal,22,课程资料|求问|打印店|校园卡|宿舍
p_ext_001623,d24rcmJvQzN4R2w4bEpuSmlaK3NncE9TaElHQ1k1cHVpWDJoc1lPUHJiTzdmWnVIakxuTmwzN05uYzJZZkxoOGhaS01yWTJyaktxRGVXSjI=,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-01-03 14:19:57,3622.5333,宿舍|校园卡|打印店,生活,全校,0.0,0,0,0,10,normal,19,宿舍|校园卡|打印店
p_ext_001624,u_ext_00420,ext_001,二手交易,出考研资料,资料保存完整，适合复习使用，价格可小刀。,2,1,2026-01-29 03:20:57,3009.5167,闲置|电动车|租房|二手交易|教材,生活,校外,20.0,1,0,0,10,normal,20,闲置|电动车|租房|二手交易|教材
p_ext_001625,u_ext_00475,ext_006,考研保研,有没有保研经验分享,想了解材料准备和面试注意事项。,0,0,2025-12-22 01:48:57,3923.05,408|学习经验|复试|考研,学习,宿舍区,0.0,0,0,0,10,normal,15,408|学习经验|复试|考研
p_ext_001626,u_ext_00132,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,0,0,2025-12-18 11:13:57,4009.6333,电动车|教材|闲置|租房,生活,全校,0.0,1,0,0,10,normal,19,电动车|教材|闲置|租房
p_ext_001627,u_ext_00334,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-03-06 08:47:57,2140.0667,打印店|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,19,打印店|校园卡
p_ext_001628,u_ext_00192,ext_003,恋爱交友,找健身搭子,每周两三次，强度不用太高。,0,0,2026-03-23 18:01:57,1722.8333,交友|活动,社交,食堂区,0.0,0,0,0,10,normal,13,交友|活动
p_ext_001629,dzQ5OWFZU1Rsb0NBdU5DMGlxR3dpSVMzYXJHR2VZZHBsNHVoYllWK3RjNnprSDJ4aWMzSWE1S21ycmlHaTd1bWZKS0FqNFoyb29lSWlXSjI=,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2026-04-10 05:49:57,1303.0333,打印店|宿舍,生活,图书馆,0.0,0,0,0,10,normal,19,打印店|宿舍
p_ext_001630,u_ext_00264,ext_009,社团活动,社团招新公告,面向所有年级，零基础也可以参加。,0,0,2026-01-02 23:50:57,3637.0167,社团|交友|志愿服务|招新,社交,图书馆,0.0,0,0,0,10,normal,16,社团|交友|志愿服务|招新
p_ext_001631,dDZPbm8zMlZrb1NEbEsyVWdhQ3doWmE0aElPUW02SjdqYStBc3BlbnZadTFqcU9LZ0tpWnNJUzRzdGFNamRLQWtwV2FtWkZpZklhQ2VXSjI=,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,0,0,2026-01-29 09:34:57,3003.2833,交友|活动|搭子|拍照,社交,校外,0.0,0,0,0,10,normal,16,交友|活动|搭子|拍照
p_ext_001632,dFh5ZXNvaVR5YStMdHNpbGw0M09vSWpQZklxTGg0OXNob3FFazVkOXFKYkVhcDV1aEx1emUzNlUwSzZHb0t5Q2lLYUFiSkNIakdtR2lXSjI=,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-06-01 15:13:57,45.6333,宿舍|课程资料|求问,生活,校外,0.0,0,0,0,10,normal,19,宿舍|课程资料|求问
p_ext_001633,u_ext_00343,ext_004,校园生活,今天食堂这个菜怎么样,中午路过看到很多人排队，想问问味道如何。,1,1,2026-02-19 01:04:57,2507.7833,校车|食堂|宿舍|校园生活|共享厨房,社交,校外,0.0,0,0,0,10,normal,20,校车|食堂|宿舍|校园生活|共享厨房
p_ext_001634,u_ext_00174,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-04-12 22:00:57,1238.85,打印店|课程资料,生活,校外,0.0,0,0,0,10,normal,23,打印店|课程资料
p_ext_001635,u_ext_00112,ext_001,二手交易,毕业季出闲置,整理宿舍出一些闲置物品，优先校内自提。,0,0,2026-04-01 01:07:57,1523.7333,电动车|闲置|租房|二手交易,生活,图书馆,150.0,1,0,0,10,normal,19,电动车|闲置|租房|二手交易
p_ext_001636,u_ext_00438,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-02-15 13:17:57,2591.5667,求问|校园卡|打印店|课程资料|宿舍,生活,教学区,0.0,0,0,0,10,normal,19,求问|校园卡|打印店|课程资料|宿舍
p_ext_001637,u_ext_00154,ext_004,校园生活,今天食堂这个菜怎么样,中午路过看到很多人排队，想问问味道如何。,1,1,2025-12-17 13:20:57,4031.5167,共享厨房|宿舍|校园生活,社交,图书馆,0.0,0,0,0,10,normal,20,共享厨房|宿舍|校园生活
p_ext_001638,czQrTmdYK3FyNFdVcDh6S2xvcXdoNVRNZUdpUmQ1MXFsbWVIc1lPbHZidTFhNStSbHFtbmk0dTFuWldYb05LRmZOeUlpWnA1ZkllVnIySjI=,ext_005,学习交流,数据结构期末复习资料整理,整理了一些重点和往年题型，欢迎补充。,1,1,2026-02-07 20:56:57,2775.9167,复习资料|学习经验,学习,全校,0.0,0,0,0,10,normal,18,复习资料|学习经验
p_ext_001639,cjZGc2lJdTZwNCtGcWFxMWhwL0daWCtUaEtPYm5tYXZncTkwcDRGc3JKdkRvb2h0bEpXV29vVFFydGlKbjZpTmhKT2llcHRqbm51QmVXSjI=,ext_004,校园生活,宿舍区附近有什么好吃的,想换换口味，求推荐附近小店。,0,0,2026-02-14 10:02:57,2618.8167,宿舍|共享厨房|食堂,社交,教学区,0.0,0,0,0,10,normal,14,宿舍|共享厨房|食堂
p_ext_001640,u_ext_00395,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-04-22 17:53:57,1002.9667,求问|打印店|课程资料|宿舍|校园卡,生活,教学区,0.0,0,0,0,10,normal,22,求问|打印店|课程资料|宿舍|校园卡
p_ext_001641,cjZGc2lJdTZwNCtGcWFxMWhwL0daWCtUaEtPYm5tYXZncTkwcDRGc3JKdkRvb2h0bEpXV29vVFFydGlKbjZpTmhKT2llcHRqbm51QmVXSjI=,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2025-12-10 08:52:57,4203.9833,课程资料|宿舍,生活,校外,0.0,0,0,0,10,normal,22,课程资料|宿舍
p_ext_001642,u_ext_00158,ext_009,社团活动,志愿服务招募,需要几位同学协助现场秩序。,1,1,2026-01-22 10:23:57,3170.4667,志愿服务|活动,社交,全校,0.0,0,0,0,10,normal,13,志愿服务|活动
p_ext_001643,u_ext_00366,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2026-05-04 11:58:57,720.8833,宿舍|课程资料|求问|打印店,生活,教学区,0.0,0,0,0,10,normal,19,宿舍|课程资料|求问|打印店
p_ext_001644,dG9DanFaZlJ0bWFMcHJLV2dHZXdqSk9tZ0tpTFpJQ0VtR2VxcElTTno3N0RnSDJ0aGFxVnFIN1Fxc3lWZXM2R2hicUlySXVyaUkrSGlXSjI=,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-03-05 09:39:57,2163.2,打印店|校园卡|宿舍|求问|课程资料,生活,宿舍区,0.0,0,0,0,10,normal,19,打印店|校园卡|宿舍|求问|课程资料
p_ext_001645,dGFKNGFZQ1QxWWFIMExiUWwyYTRoMzY0bW9lUmVLMXBsNkdMYVkyaTE5T3dmWmVFaGFpV3JwUE4zTGlJcjhxTWk2cWlzcG1Jakh1WHIySjI=,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,0,0,2026-03-28 16:34:57,1604.2833,二手交易|电动车|教材|租房|闲置,生活,校外,10.0,0,0,0,10,normal,25,二手交易|电动车|教材|租房|闲置
p_ext_001646,eFgyamdvR28xR2lTdWRqTmg2KzhuNFROcG9HYm5KQ0ppcCthZTVDUDB0MnZqNk9JaHMyamVvak12cWFYaXBPbWY4MmVrSW1lYjRPSWlXSjI=,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-01-07 16:05:57,3524.7667,宿舍|打印店|求问|课程资料,生活,校外,0.0,0,0,0,10,normal,22,宿舍|打印店|求问|课程资料
p_ext_001647,u_ext_00168,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-01-09 07:07:57,3485.7333,宿舍|校园卡|课程资料,生活,校外,0.0,0,0,0,10,normal,23,宿舍|校园卡|课程资料
p_ext_001648,u_ext_00357,ext_002,问答求助,求问校园卡补办流程,校园卡丢了，有没有同学知道补办需要带什么材料。,0,0,2026-01-08 01:20:57,3515.5167,课程资料|打印店|求问|校园卡,生活,宿舍区,0.0,0,0,0,10,normal,23,课程资料|打印店|求问|校园卡
p_ext_001649,u_ext_00387,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-03-02 00:21:57,2244.5,打印店|宿舍,生活,食堂区,0.0,0,0,0,10,normal,19,打印店|宿舍
p_ext_001650,u_ext_00444,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,1,1,2025-12-26 10:40:57,3818.1833,校园卡|打印店|课程资料|求问|宿舍,生活,食堂区,0.0,0,0,0,10,normal,19,校园卡|打印店|课程资料|求问|宿舍
p_ext_001651,u_ext_00164,ext_003,恋爱交友,毕业照拍照搭子,想找同学一起拍照，时间可以商量。,1,1,2026-02-26 02:56:57,2337.9167,羽毛球|搭子|活动,社交,食堂区,0.0,0,0,0,10,normal,16,羽毛球|搭子|活动
p_ext_001652,u_ext_00359,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-01-31 07:07:57,2957.7333,打印店|宿舍,生活,图书馆,0.0,0,0,0,10,normal,19,打印店|宿舍
p_ext_001653,u_ext_00410,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,3,1,2026-04-25 07:30:57,941.35,电动车|闲置|二手交易|教材,生活,食堂区,50.0,1,1,0,10,normal,25,电动车|闲置|二手交易|教材
p_ext_001654,u_ext_00485,ext_009,社团活动,社团活动招人,活动时间比较灵活，欢迎感兴趣的同学加入。,1,1,2026-03-24 15:47:57,1701.0667,活动|招新|志愿服务|交友|社团,社交,食堂区,0.0,0,0,0,10,normal,20,活动|招新|志愿服务|交友|社团
p_ext_001655,u_ext_00117,ext_003,恋爱交友,找健身搭子,每周两三次，强度不用太高。,1,1,2026-04-30 10:39:57,818.2,羽毛球|拍照|交友,社交,全校,0.0,0,0,0,10,normal,13,羽毛球|拍照|交友
p_ext_001656,u_ext_00451,ext_002,问答求助,求推荐附近打印店,需要打印课程资料，想找价格合适的位置。,0,0,2026-01-29 22:20:57,2990.5167,课程资料|宿舍|校园卡|求问,生活,校外,0.0,0,0,0,10,normal,19,课程资料|宿舍|校园卡|求问
p_ext_001657,u_ext_00299,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,1,1,2026-03-28 08:01:57,1612.8333,校园卡|课程资料|求问|打印店|宿舍,生活,教学区,0.0,0,0,0,10,normal,22,校园卡|课程资料|求问|打印店|宿舍
p_ext_001658,u_ext_00153,ext_009,社团活动,社团活动招人,活动时间比较灵活，欢迎感兴趣的同学加入。,0,0,2026-02-12 13:53:57,2662.9667,交友|志愿服务|招新,社交,全校,0.0,0,0,0,10,normal,20,交友|志愿服务|招新
p_ext_001659,eFdwb29wZlJ5YStGazYyVmdLTFNpSlMyakxLTWQ2WnRsbnhuYm95T3k2eTNwcHF5Zjg3RmpvYTVxc3lJakplRWk1V0VxNW1jZ0s2Q2VXSjI=,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,1,1,2025-12-10 09:21:57,4203.5,宿舍|校园卡,生活,全校,0.0,0,0,0,10,normal,19,宿舍|校园卡
p_ext_001660,u_ext_00387,ext_005,学习交流,求操作系统实验报告参考,实验有几个地方卡住了，想交流一下思路。,0,0,2026-04-07 07:01:57,1373.8333,课程资料|学习交流,学习,食堂区,0.0,0,0,0,10,normal,19,课程资料|学习交流
p_ext_001661,u_ext_00164,ext_011,实习就业,求简历修改建议,准备投递实习，希望大家给点建议。,1,1,2026-03-16 20:47:57,1888.0667,就业|面试|实习|简历,发展,教学区,0.0,0,1,0,10,normal,16,就业|面试|实习|简历
p_ext_001662,eFkrRms1UE56YkNDdGRlV2lXaXNuSlBRbFd5YWhZUi9tWTJJZTVxbnNhaTZhcCtBakpXYXBKVzJ2dENIak5acGdyZW1hbzEzZkgyRmlXSjI=,ext_001,二手交易,收二手电动车,预算有限，想收一辆能正常骑的电动车，最好有校区牌。,2,1,2026-01-21 20:54:57,3183.95,租房|二手交易|闲置|电动车|教材,生活,宿舍区,90.0,1,0,0,10,normal,25,租房|二手交易|闲置|电动车|教材
p_ext_001663,u_ext_00416,ext_003,恋爱交友,找健身搭子,每周两三次，强度不用太高。,0,0,2026-01-18 22:57:57,3253.9,活动|搭子,社交,校外,0.0,0,0,0,10,normal,13,活动|搭子
p_ext_001664,u_ext_00101,ext_002,问答求助,求问南校哪里可以自习,最近想找安静地方复习，想问问大家有什么推荐。,0,0,2026-03-07 00:31:57,2124.3333,求问|课程资料,生活,校外,0.0,0,0,0,10,normal,22,求问|课程资料
p_ext_001665,u_ext_00111,ext_002,问答求助,宿舍维修一般多久来,已经报修了，想问问大家一般多久能处理。,0,0,2026-01-09 01:46:57,3491.0833,校园卡|求问|课程资料|打印店,生活,图书馆,0.0,0,0,0,10,normal,19,校园卡|求问|课程资料|打印店
