post_id,view_count,like_count,comment_count,collect_count,dislike_count,hot_val,hot_rank,hot_score,final_hot_score,quality_score,update_time
p_ext_000773,749,9,43,29,13,171.2,820,171.2,1.8732,0.0315,2026-06-03 12:51:57
p_ext_001177,1321,108,66,91,10,334.6,821,334.6,1.8653,0.0662,2026-06-03 12:51:57
p_ext_001268,1323,124,20,102,8,328.2,822,328.2,1.8582,0.0631,2026-06-03 12:51:57
p_ext_001351,288,47,10,15,0,77.7,823,77.7,1.8572,0.0858,2026-06-03 12:51:57
p_ext_001434,1004,38,111,63,15,258.1,824,258.1,1.8523,0.0654,2026-06-03 12:51:57
p_ext_000573,294,24,32,11,0,77.8,825,77.8,1.8414,0.0743,2026-06-03 12:51:57
p_ext_001643,226,28,9,4,0,57.1,826,57.1,1.8398,0.0615,2026-06-03 12:51:57
p_ext_001344,399,50,43,17,5,111.1,827,111.1,1.8353,0.0886,2026-06-03 12:51:57
p_ext_000298,1129,122,70,49,21,293.2,828,293.2,1.828,0.0679,2026-06-03 12:51:57
p_ext_001146,621,17,43,36,2,149.4,829,149.4,1.827,0.05,2026-06-03 12:51:57
p_ext_000470,378,26,16,20,4,92.2,830,92.2,1.8118,0.0532,2026-06-03 12:51:57
p_ext_001955,1098,176,32,38,9,289.6,831,289.6,1.8047,0.0753,2026-06-03 12:51:57
p_ext_001744,393,54,37,21,0,110.1,832,110.1,1.8033,0.095,2026-06-03 12:51:57
p_ext_000115,618,75,37,28,11,162.8,833,162.8,1.8009,0.0727,2026-06-03 12:51:57
p_ext_001720,889,62,42,20,13,213.0,834,213.0,1.8006,0.0435,2026-06-03 12:51:57
p_ext_001945,375,24,6,8,5,85.6,835,85.6,1.7971,0.032,2026-06-03 12:51:57
p_ext_000962,561,44,49,36,11,147.3,836,147.3,1.797,0.0722,2026-06-03 12:51:57
p_ext_001759,226,15,24,11,2,59.1,837,59.1,1.7945,0.0704,2026-06-03 12:51:57
p_ext_001473,671,29,34,32,2,159.5,838,159.5,1.7904,0.0464,2026-06-03 12:51:57
p_ext_001535,615,9,59,29,0,149.2,839,149.2,1.7903,0.0504,2026-06-03 12:51:57
p_ext_001281,277,41,14,21,1,76.1,840,76.1,1.7878,0.0928,2026-06-03 12:51:57
p_ext_001286,424,60,33,28,5,118.3,841,118.3,1.7857,0.0936,2026-06-03 12:51:57
p_ext_000672,340,10,30,19,3,83.8,842,83.8,1.7824,0.0546,2026-06-03 12:51:57
p_ext_000344,311,4,11,0,4,66.7,843,66.7,1.7823,0.0125,2026-06-03 12:51:57
p_ext_001752,715,20,47,37,3,170.5,844,170.5,1.7712,0.0468,2026-06-03 12:51:57
p_ext_000694,294,6,32,4,4,71.0,845,71.0,1.7677,0.0418,2026-06-03 12:51:57
p_ext_000634,395,12,39,19,2,98.1,846,98.1,1.7657,0.0561,2026-06-03 12:51:57
p_ext_001313,768,109,78,59,13,221.5,847,221.5,1.7644,0.1036,2026-06-03 12:51:57
p_ext_001704,259,35,3,7,2,64.6,848,64.6,1.7641,0.0587,2026-06-03 12:51:57
p_ext_000151,982,159,62,39,17,270.5,849,270.5,1.7624,0.086,2026-06-03 12:51:57
p_ext_000890,350,40,7,23,0,88.7,850,88.7,1.7579,0.069,2026-06-03 12:51:57
p_ext_000255,1111,102,101,79,15,298.9,851,298.9,1.7557,0.0816,2026-06-03 12:51:57
p_ext_001014,241,28,3,13,3,60.1,852,60.1,1.7511,0.0608,2026-06-03 12:51:57
p_ext_000269,672,69,9,27,2,163.2,853,163.2,1.7471,0.0534,2026-06-03 12:51:57
p_ext_001045,183,19,14,14,2,49.3,854,49.3,1.7425,0.0839,2026-06-03 12:51:57
p_ext_000760,551,80,9,23,5,141.5,855,141.5,1.741,0.0685,2026-06-03 12:51:57
p_ext_001132,518,28,19,23,0,122.3,856,122.3,1.7407,0.0455,2026-06-03 12:51:57
p_ext_000921,849,79,51,44,2,217.6,857,217.6,1.7383,0.0683,2026-06-03 12:51:57
p_ext_000759,554,36,3,21,4,126.7,858,126.7,1.7377,0.0362,2026-06-03 12:51:57
p_ext_000325,245,34,11,14,0,65.3,859,65.3,1.737,0.082,2026-06-03 12:51:57
p_ext_001263,477,48,54,18,2,129.6,860,129.6,1.7295,0.0816,2026-06-03 12:51:57
p_ext_000822,235,26,8,11,0,59.4,861,59.4,1.7281,0.0653,2026-06-03 12:51:57
p_ext_001144,644,96,24,34,2,171.6,862,171.6,1.7246,0.0812,2026-06-03 12:51:57
p_ext_000682,511,7,33,28,3,119.8,863,119.8,1.7233,0.0422,2026-06-03 12:51:57
p_ext_000430,282,31,5,3,4,67.8,864,67.8,1.7174,0.0447,2026-06-03 12:51:57
p_ext_000122,651,69,22,3,1,158.1,865,158.1,1.7136,0.0485,2026-06-03 12:51:57
p_ext_001956,261,26,18,2,1,65.8,866,65.8,1.7095,0.0575,2026-06-03 12:51:57
p_ext_000270,187,4,22,12,0,47.6,867,47.6,1.7092,0.0652,2026-06-03 12:51:57
p_ext_001185,500,5,44,11,0,116.9,868,116.9,1.705,0.0376,2026-06-03 12:51:57
p_ext_000460,201,19,19,13,0,54.2,869,54.2,1.7044,0.0841,2026-06-03 12:51:57
p_ext_000211,423,11,31,30,7,103.2,870,103.2,1.7015,0.0526,2026-06-03 12:51:57
p_ext_001321,751,50,29,54,9,184.7,871,184.7,1.6994,0.0577,2026-06-03 12:51:57
p_ext_001365,476,25,34,7,2,114.3,872,114.3,1.6992,0.0441,2026-06-03 12:51:57
p_ext_001609,243,12,1,12,0,54.9,873,54.9,1.6951,0.0358,2026-06-03 12:51:57
p_ext_001334,1051,67,30,73,0,253.9,874,253.9,1.6933,0.0552,2026-06-03 12:51:57
p_ext_000808,203,10,22,13,2,52.8,875,52.8,1.6885,0.0702,2026-06-03 12:51:57
p_ext_001119,242,19,6,6,4,57.1,876,57.1,1.6874,0.0403,2026-06-03 12:51:57
p_ext_001987,432,28,4,10,6,98.0,877,98.0,1.674,0.0308,2026-06-03 12:51:57
p_ext_001430,819,108,6,13,1,200.6,878,200.6,1.6707,0.0537,2026-06-03 12:51:57
p_ext_000339,600,33,51,24,0,150.0,879,150.0,1.67,0.0587,2026-06-03 12:51:57
p_ext_000981,555,53,9,28,0,135.2,880,135.2,1.67,0.0559,2026-06-03 12:51:57
p_ext_000201,608,95,11,20,0,157.4,881,157.4,1.6674,0.0716,2026-06-03 12:51:57
p_ext_001815,420,21,11,18,4,97.2,882,97.2,1.6648,0.0385,2026-06-03 12:51:57
p_ext_000631,377,44,37,18,2,103.3,883,103.3,1.6635,0.0859,2026-06-03 12:51:57
p_ext_001110,634,97,25,36,5,170.6,884,170.6,1.6596,0.0837,2026-06-03 12:51:57
p_ext_000500,759,61,52,28,13,191.3,885,191.3,1.659,0.0582,2026-06-03 12:51:57
p_ext_000587,330,58,35,13,1,96.5,886,96.5,1.6589,0.1065,2026-06-03 12:51:57
p_ext_001540,340,54,36,5,4,96.0,887,96.0,1.6524,0.0901,2026-06-03 12:51:57
p_ext_000844,361,42,4,7,0,87.4,888,87.4,1.6494,0.0508,2026-06-03 12:51:57
p_ext_001078,696,104,49,20,10,189.1,889,189.1,1.6483,0.0806,2026-06-03 12:51:57
p_ext_000485,299,43,30,23,1,86.3,890,86.3,1.6473,0.1067,2026-06-03 12:51:57
p_ext_000879,636,57,11,25,0,152.6,891,152.6,1.6459,0.0503,2026-06-03 12:51:57
p_ext_001332,1109,125,87,62,15,297.8,892,297.8,1.6418,0.0798,2026-06-03 12:51:57
p_ext_000326,180,27,20,3,2,50.7,893,50.7,1.6415,0.0894,2026-06-03 12:51:57
p_ext_001024,1040,27,62,48,4,244.3,894,244.3,1.6401,0.0424,2026-06-03 12:51:57
p_ext_001470,671,41,54,19,2,166.5,895,166.5,1.6342,0.0548,2026-06-03 12:51:57
p_ext_000961,121,11,7,2,0,30.0,896,30.0,1.6277,0.055,2026-06-03 12:51:57
p_ext_000340,736,73,9,4,13,172.6,897,172.6,1.627,0.0368,2026-06-03 12:51:57
p_ext_001871,209,19,20,4,1,54.3,898,54.3,1.6171,0.0663,2026-06-03 12:51:57
p_ext_001548,1227,67,40,29,19,283.3,899,283.3,1.6105,0.0341,2026-06-03 12:51:57
p_ext_000756,293,47,30,10,5,83.7,900,83.7,1.6067,0.0954,2026-06-03 12:51:57
p_ext_000399,367,13,18,10,5,84.7,901,84.7,1.6004,0.0339,2026-06-03 12:51:57
p_ext_001329,471,66,35,15,9,127.5,902,127.5,1.5997,0.0787,2026-06-03 12:51:57
p_ext_001701,409,63,19,3,2,107.0,903,107.0,1.5895,0.0694,2026-06-03 12:51:57
p_ext_000385,774,32,46,54,5,189.0,904,189.0,1.5889,0.0554,2026-06-03 12:51:57
p_ext_001660,352,21,38,22,1,92.5,905,92.5,1.5882,0.0746,2026-06-03 12:51:57
p_ext_001892,716,69,57,20,10,185.0,906,185.0,1.5863,0.0646,2026-06-03 12:51:57
p_ext_001526,843,49,61,34,14,208.4,907,208.4,1.5818,0.0528,2026-06-03 12:51:57
p_ext_001199,523,35,37,20,6,130.2,908,130.2,1.581,0.0557,2026-06-03 12:51:57
p_ext_001105,939,44,50,34,13,222.8,909,222.8,1.5771,0.0423,2026-06-03 12:51:57
p_ext_001086,550,68,11,22,4,138.1,910,138.1,1.5739,0.0618,2026-06-03 12:51:57
p_ext_000365,237,28,20,14,4,64.6,911,64.6,1.5737,0.084,2026-06-03 12:51:57
p_ext_000366,278,5,18,6,1,63.7,912,63.7,1.5696,0.0326,2026-06-03 12:51:57
p_ext_001324,1132,39,93,33,0,272.6,913,272.6,1.5692,0.0469,2026-06-03 12:51:57
p_ext_000793,136,22,12,7,0,38.8,914,38.8,1.565,0.1011,2026-06-03 12:51:57
p_ext_001012,921,46,106,12,12,232.2,915,232.2,1.5644,0.054,2026-06-03 12:51:57
p_ext_001900,1081,16,56,75,4,252.8,916,252.8,1.5607,0.0443,2026-06-03 12:51:57
p_ext_001584,977,155,39,26,15,258.8,917,258.8,1.5581,0.0737,2026-06-03 12:51:57
p_ext_000256,300,27,3,2,3,69.4,918,69.4,1.5575,0.0348,2026-06-03 12:51:57
p_ext_000742,920,56,94,48,0,238.6,919,238.6,1.555,0.0702,2026-06-03 12:51:57
p_ext_001076,461,33,45,14,3,118.4,920,118.4,1.5537,0.0637,2026-06-03 12:51:57
p_ext_001530,221,29,7,3,1,55.6,921,55.6,1.5533,0.0593,2026-06-03 12:51:57
p_ext_001261,354,14,8,4,0,78.2,922,78.2,1.5457,0.0246,2026-06-03 12:51:57
p_ext_001597,347,35,6,6,6,82.9,923,82.9,1.5451,0.0431,2026-06-03 12:51:57
p_ext_001748,594,33,10,44,0,140.5,924,140.5,1.5438,0.0504,2026-06-03 12:51:57
p_ext_001782,499,32,33,29,4,125.1,925,125.1,1.5414,0.061,2026-06-03 12:51:57
p_ext_001542,504,58,53,11,6,136.3,926,136.3,1.5406,0.0771,2026-06-03 12:51:57
p_ext_000645,635,43,68,24,3,165.1,927,165.1,1.5379,0.0681,2026-06-03 12:51:57
p_ext_000753,929,102,16,40,16,229.2,928,229.2,1.5374,0.0552,2026-06-03 12:51:57
p_ext_000862,704,71,19,25,10,172.8,929,172.8,1.52,0.053,2026-06-03 12:51:57
p_ext_000782,213,9,5,2,0,47.2,930,47.2,1.5187,0.0251,2026-06-03 12:51:57
p_ext_000574,868,48,53,36,6,211.1,931,211.1,1.5174,0.0508,2026-06-03 12:51:57
p_ext_001779,298,48,14,17,0,81.6,932,81.6,1.516,0.0904,2026-06-03 12:51:57
p_ext_001216,900,154,28,12,7,237.0,933,237.0,1.513,0.0723,2026-06-03 12:51:57
p_ext_001733,766,92,79,39,10,212.3,934,212.3,1.5113,0.0882,2026-06-03 12:51:57
p_ext_000852,729,129,21,46,1,200.0,935,200.0,1.5098,0.0924,2026-06-03 12:51:57
p_ext_000188,748,37,84,21,10,190.1,936,190.1,1.5091,0.0582,2026-06-03 12:51:57
p_ext_000654,195,1,3,7,3,41.6,937,41.6,1.5083,0.0159,2026-06-03 12:51:57
p_ext_001974,211,5,2,4,3,45.1,938,45.1,1.5063,0.0149,2026-06-03 12:51:57
p_ext_001182,724,108,55,27,12,199.1,939,199.1,1.502,0.0847,2026-06-03 12:51:57
p_ext_000929,370,57,31,8,2,102.0,940,102.0,1.5016,0.0855,2026-06-03 12:51:57
p_ext_001560,766,122,25,13,12,199.9,941,199.9,1.5009,0.0683,2026-06-03 12:51:57
p_ext_000489,523,28,6,24,2,119.6,942,119.6,1.498,0.0375,2026-06-03 12:51:57
p_ext_000960,579,7,48,27,0,137.7,943,137.7,1.4975,0.0454,2026-06-03 12:51:57
p_ext_001620,534,6,25,39,3,123.9,944,123.9,1.4923,0.0424,2026-06-03 12:51:57
p_ext_000619,511,53,42,31,8,136.9,945,136.9,1.4911,0.0791,2026-06-03 12:51:57
p_ext_001231,248,12,17,18,0,61.9,946,61.9,1.4868,0.0629,2026-06-03 12:51:57
p_ext_001640,282,9,4,16,4,63.5,947,63.5,1.484,0.0324,2026-06-03 12:51:57
p_ext_000362,879,33,89,64,1,225.2,948,225.2,1.4821,0.0688,2026-06-03 12:51:57
p_ext_001475,143,17,3,10,2,36.6,949,36.6,1.4804,0.0696,2026-06-03 12:51:57
p_ext_001652,801,36,29,21,0,183.9,950,183.9,1.4802,0.0358,2026-06-03 12:51:57
p_ext_000187,240,37,22,9,2,67.5,951,67.5,1.4682,0.0929,2026-06-03 12:51:57
p_ext_000383,150,14,5,8,1,37.3,952,37.3,1.467,0.06,2026-06-03 12:51:57
p_ext_000881,369,17,20,23,2,89.5,953,89.5,1.4657,0.0531,2026-06-03 12:51:57
p_ext_000224,796,61,37,59,6,200.4,954,200.4,1.465,0.0652,2026-06-03 12:51:57
p_ext_000809,749,100,64,47,3,208.4,955,208.4,1.4628,0.0935,2026-06-03 12:51:57
p_ext_000696,447,59,36,16,0,121.1,956,121.1,1.4591,0.0829,2026-06-03 12:51:57
p_ext_001854,864,22,90,66,10,219.6,957,219.6,1.4565,0.0646,2026-06-03 12:51:57
p_ext_001709,792,27,13,29,9,176.2,958,176.2,1.4555,0.0274,2026-06-03 12:51:57
p_ext_000764,550,36,20,12,1,129.2,959,129.2,1.4518,0.0411,2026-06-03 12:51:57
p_ext_000315,310,30,13,19,3,78.7,960,78.7,1.4501,0.066,2026-06-03 12:51:57
p_ext_000873,968,123,20,61,14,248.7,961,248.7,1.449,0.0698,2026-06-03 12:51:57
p_ext_001710,142,17,3,10,2,36.4,962,36.4,1.444,0.0701,2026-06-03 12:51:57
p_ext_001936,419,23,25,17,1,101.6,963,101.6,1.4438,0.0508,2026-06-03 12:51:57
p_ext_001015,686,39,45,15,8,165.4,964,165.4,1.4407,0.0449,2026-06-03 12:51:57
p_ext_000118,583,26,13,9,5,130.1,965,130.1,1.4399,0.026,2026-06-03 12:51:57
p_ext_001977,566,38,57,20,6,145.7,966,145.7,1.4372,0.064,2026-06-03 12:51:57
p_ext_001596,568,46,51,30,2,148.7,967,148.7,1.4363,0.0731,2026-06-03 12:51:57
p_ext_000692,573,12,13,21,3,126.3,968,126.3,1.4361,0.0259,2026-06-03 12:51:57
p_ext_001021,466,38,31,22,3,118.3,969,118.3,1.435,0.0637,2026-06-03 12:51:57
p_ext_001610,822,134,80,5,8,229.6,970,229.6,1.4336,0.0864,2026-06-03 12:51:57
p_ext_000604,757,117,12,29,2,195.9,971,195.9,1.4327,0.0717,2026-06-03 12:51:57
p_ext_000144,410,51,48,31,5,117.9,972,117.9,1.4307,0.1027,2026-06-03 12:51:57
p_ext_001204,592,82,11,13,3,148.9,973,148.9,1.4263,0.0607,2026-06-03 12:51:57
p_ext_001894,428,4,41,1,8,99.3,974,99.3,1.4251,0.0291,2026-06-03 12:51:57
p_ext_001407,919,80,66,60,10,239.6,975,239.6,1.4109,0.0727,2026-06-03 12:51:57
p_ext_000558,571,96,29,19,7,155.5,976,155.5,1.4077,0.0833,2026-06-03 12:51:57
p_ext_001562,325,6,12,12,4,72.8,977,72.8,1.4068,0.028,2026-06-03 12:51:57
p_ext_000528,178,1,15,5,0,41.4,978,41.4,1.4067,0.0371,2026-06-03 12:51:57
p_ext_001819,628,102,28,6,4,165.8,979,165.8,1.4056,0.0723,2026-06-03 12:51:57
p_ext_001797,458,34,24,4,5,109.8,980,109.8,1.4024,0.0426,2026-06-03 12:51:57
p_ext_000490,117,6,13,3,2,29.7,981,29.7,1.3991,0.0568,2026-06-03 12:51:57
p_ext_001898,760,14,5,5,13,158.7,982,158.7,1.3975,0.0073,2026-06-03 12:51:57
p_ext_001593,469,73,41,4,2,128.8,983,128.8,1.3971,0.0828,2026-06-03 12:51:57
p_ext_000404,541,66,21,31,4,140.5,984,140.5,1.3861,0.0729,2026-06-03 12:51:57
p_ext_000825,290,11,23,5,1,69.2,985,69.2,1.386,0.0424,2026-06-03 12:51:57
p_ext_000666,633,101,35,30,1,173.4,986,173.4,1.385,0.0887,2026-06-03 12:51:57
p_ext_000219,443,77,7,24,6,118.6,987,118.6,1.3843,0.0818,2026-06-03 12:51:57
p_ext_001418,731,18,27,56,13,170.9,988,170.9,1.3823,0.043,2026-06-03 12:51:57
p_ext_000257,976,27,59,64,3,233.8,989,233.8,1.382,0.0502,2026-06-03 12:51:57
p_ext_000838,493,7,8,27,5,108.5,990,108.5,1.3779,0.027,2026-06-03 12:51:57
p_ext_000197,332,24,25,5,0,82.1,991,82.1,1.3756,0.0532,2026-06-03 12:51:57
p_ext_001403,474,57,21,25,6,123.2,992,123.2,1.3709,0.0713,2026-06-03 12:51:57
p_ext_000837,182,30,15,11,0,52.1,993,52.1,1.3689,0.1036,2026-06-03 12:51:57
p_ext_001996,474,38,26,10,1,116.0,994,116.0,1.3673,0.0515,2026-06-03 12:51:57
p_ext_000210,626,17,30,12,2,141.7,995,141.7,1.3652,0.03,2026-06-03 12:51:57
p_ext_000704,412,14,42,1,5,99.4,996,99.4,1.3649,0.0409,2026-06-03 12:51:57
p_ext_001173,217,4,11,9,3,49.7,997,49.7,1.3596,0.0334,2026-06-03 12:51:57
p_ext_000754,746,65,47,22,7,187.2,998,187.2,1.3535,0.0578,2026-06-03 12:51:57
p_ext_001123,590,32,41,29,3,145.7,999,145.7,1.3535,0.056,2026-06-03 12:51:57
p_ext_000225,513,59,57,31,8,143.6,1000,143.6,1.3523,0.0916,2026-06-03 12:51:57
p_ext_001719,663,54,68,44,2,178.0,1001,178.0,1.3389,0.0819,2026-06-03 12:51:57
p_ext_000993,580,17,62,25,8,144.7,1002,144.7,1.3373,0.0547,2026-06-03 12:51:57
p_ext_001495,482,22,43,11,9,118.1,1003,118.1,1.3328,0.047,2026-06-03 12:51:57
p_ext_000143,459,59,46,31,7,129.5,1004,129.5,1.3282,0.0956,2026-06-03 12:51:57
p_ext_000249,536,22,51,2,5,129.5,1005,129.5,1.3281,0.0424,2026-06-03 12:51:57
p_ext_001950,494,29,43,16,0,123.6,1006,123.6,1.3277,0.058,2026-06-03 12:51:57
p_ext_000912,890,28,73,9,11,210.1,1007,210.1,1.3246,0.0367,2026-06-03 12:51:57
p_ext_001574,628,46,52,29,10,160.8,1008,160.8,1.3245,0.0635,2026-06-03 12:51:57
p_ext_000546,212,18,23,1,3,54.9,1009,54.9,1.3214,0.0611,2026-06-03 12:51:57
p_ext_001072,202,19,5,15,1,50.6,1010,50.6,1.3202,0.0653,2026-06-03 12:51:57
p_ext_001723,522,39,20,6,6,123.3,1011,123.3,1.3191,0.0394,2026-06-03 12:51:57
p_ext_001486,731,93,36,16,4,188.1,1012,188.1,1.3178,0.0659,2026-06-03 12:51:57
p_ext_001419,688,35,46,17,6,165.3,1013,165.3,1.3175,0.0448,2026-06-03 12:51:57
p_ext_001905,527,87,41,23,8,148.4,1014,148.4,1.3174,0.0934,2026-06-03 12:51:57
p_ext_000214,638,113,64,29,7,186.5,1015,186.5,1.3125,0.1058,2026-06-03 12:51:57
p_ext_000938,202,5,19,12,2,50.0,1016,50.0,1.3124,0.0557,2026-06-03 12:51:57
p_ext_000986,457,60,31,26,6,123.9,1017,123.9,1.3098,0.0836,2026-06-03 12:51:57
p_ext_001296,763,46,45,22,9,184.3,1018,184.3,1.3069,0.0465,2026-06-03 12:51:57
p_ext_001986,628,91,50,7,8,169.3,1019,169.3,1.3062,0.076,2026-06-03 12:51:57
p_ext_000501,277,47,19,13,0,77.8,1020,77.8,1.3042,0.0964,2026-06-03 12:51:57
p_ext_001663,747,47,35,19,0,177.8,1021,177.8,1.3018,0.045,2026-06-03 12:51:57
p_ext_000304,816,76,51,62,4,213.7,1022,213.7,1.3011,0.077,2026-06-03 12:51:57
p_ext_000684,249,30,7,18,3,64.5,1023,64.5,1.2981,0.0735,2026-06-03 12:51:57
p_ext_000727,662,20,77,2,11,161.9,1024,161.9,1.2956,0.0432,2026-06-03 12:51:57
p_ext_001926,190,28,7,3,2,49.1,1025,49.1,1.2926,0.0661,2026-06-03 12:51:57
p_ext_001738,855,77,85,22,9,224.0,1026,224.0,1.2907,0.0682,2026-06-03 12:51:57
p_ext_001092,747,26,89,21,13,188.1,1027,188.1,1.2901,0.0543,2026-06-03 12:51:57
p_ext_001117,463,58,49,18,5,128.3,1028,128.3,1.2896,0.087,2026-06-03 12:51:57
p_ext_001966,418,34,19,12,4,101.9,1029,101.9,1.2847,0.0502,2026-06-03 12:51:57
p_ext_000728,814,8,28,37,6,181.0,1030,181.0,1.2802,0.0282,2026-06-03 12:51:57
p_ext_000717,147,4,7,7,0,34.1,1031,34.1,1.2784,0.0405,2026-06-03 12:51:57
p_ext_001506,533,80,41,1,0,143.1,1032,143.1,1.2769,0.0763,2026-06-03 12:51:57
p_ext_000439,437,22,24,26,5,106.4,1033,106.4,1.2758,0.0526,2026-06-03 12:51:57
p_ext_000693,311,20,10,24,2,76.0,1034,76.0,1.2743,0.0579,2026-06-03 12:51:57
p_ext_000603,273,11,30,7,5,68.3,1035,68.3,1.274,0.0524,2026-06-03 12:51:57
p_ext_000690,213,28,14,12,1,57.6,1036,57.6,1.2695,0.0845,2026-06-03 12:51:57
p_ext_001359,526,92,49,37,2,154.9,1037,154.9,1.2652,0.113,2026-06-03 12:51:57
p_ext_000223,206,25,14,11,2,55.1,1038,55.1,1.2645,0.0796,2026-06-03 12:51:57
p_ext_001184,881,18,99,69,13,225.1,1039,225.1,1.2634,0.0653,2026-06-03 12:51:57
p_ext_001818,795,29,17,15,5,175.8,1040,175.8,1.2623,0.0245,2026-06-03 12:51:57
p_ext_001769,686,81,43,41,11,182.6,1041,182.6,1.2618,0.0778,2026-06-03 12:51:57
p_ext_001534,371,20,41,16,1,95.7,1042,95.7,1.2616,0.0666,2026-06-03 12:51:57
p_ext_000168,202,4,9,11,1,46.5,1043,46.5,1.2613,0.0384,2026-06-03 12:51:57
p_ext_001006,394,4,35,12,4,92.9,1044,92.9,1.2573,0.0388,2026-06-03 12:51:57
p_ext_001740,304,28,9,20,5,75.9,1045,75.9,1.257,0.0609,2026-06-03 12:51:57
p_ext_001195,294,44,5,18,3,77.1,1046,77.1,1.257,0.0769,2026-06-03 12:51:57
p_ext_000310,822,63,18,25,12,193.7,1047,193.7,1.2556,0.0411,2026-06-03 12:51:57
p_ext_000676,206,35,7,11,0,56.0,1048,56.0,1.2552,0.0883,2026-06-03 12:51:57
p_ext_001742,641,12,37,39,3,150.7,1049,150.7,1.253,0.0442,2026-06-03 12:51:57
p_ext_000328,358,16,25,4,1,84.7,1050,84.7,1.2494,0.0399,2026-06-03 12:51:57
p_ext_001910,767,122,79,38,3,221.3,1051,221.3,1.2484,0.1031,2026-06-03 12:51:57
p_ext_001331,320,11,17,14,4,75.2,1052,75.2,1.2463,0.0408,2026-06-03 12:51:57
p_ext_000985,319,26,28,6,2,81.2,1053,81.2,1.2428,0.0602,2026-06-03 12:51:57
p_ext_000522,363,21,19,9,5,86.4,1054,86.4,1.2409,0.0419,2026-06-03 12:51:57
p_ext_001257,352,60,14,25,0,97.6,1055,97.6,1.2395,0.0964,2026-06-03 12:51:57
p_ext_001745,214,31,7,10,1,56.2,1056,56.2,1.2377,0.0759,2026-06-03 12:51:57
p_ext_000642,809,67,50,3,12,197.5,1057,197.5,1.2361,0.0459,2026-06-03 12:51:57
p_ext_000575,639,94,32,39,4,173.4,1058,173.4,1.2332,0.0866,2026-06-03 12:51:57
p_ext_000161,560,95,60,28,9,164.1,1059,164.1,1.2319,0.1058,2026-06-03 12:51:57
p_ext_000834,606,99,64,32,4,176.5,1060,176.5,1.2316,0.106,2026-06-03 12:51:57
p_ext_000406,848,44,38,60,10,206.2,1061,206.2,1.2294,0.054,2026-06-03 12:51:57
p_ext_000951,521,36,45,1,8,128.7,1062,128.7,1.2229,0.0477,2026-06-03 12:51:57
p_ext_000662,776,81,76,57,6,213.7,1063,213.7,1.2194,0.0901,2026-06-03 12:51:57
p_ext_000348,190,17,10,8,1,47.7,1064,47.7,1.2188,0.0608,2026-06-03 12:51:57
p_ext_000246,531,81,34,8,2,142.3,1065,142.3,1.2183,0.0771,2026-06-03 12:51:57
p_ext_001133,467,51,44,4,6,122.7,1066,122.7,1.2178,0.0669,2026-06-03 12:51:57
p_ext_001283,133,7,14,5,2,33.9,1067,33.9,1.2151,0.0602,2026-06-03 12:51:57
p_ext_001600,430,57,49,33,0,124.4,1068,124.4,1.2121,0.1074,2026-06-03 12:51:57
p_ext_001661,416,15,16,20,6,96.5,1069,96.5,1.2113,0.0381,2026-06-03 12:51:57
p_ext_000563,469,9,11,11,7,102.0,1070,102.0,1.2089,0.019,2026-06-03 12:51:57
p_ext_001525,389,66,14,10,0,103.8,1071,103.8,1.2038,0.0792,2026-06-03 12:51:57
p_ext_001423,423,51,2,26,4,105.7,1072,105.7,1.2038,0.0632,2026-06-03 12:51:57
p_ext_000799,308,27,16,2,4,74.9,1073,74.9,1.2023,0.0459,2026-06-03 12:51:57
p_ext_000275,481,22,22,18,3,113.0,1074,113.0,1.2022,0.0416,2026-06-03 12:51:57
p_ext_001018,347,3,29,7,5,80.4,1075,80.4,1.1988,0.0323,2026-06-03 12:51:57
p_ext_001844,254,25,24,4,4,66.3,1076,66.3,1.1969,0.0652,2026-06-03 12:51:57
p_ext_001946,445,65,29,5,3,118.2,1077,118.2,1.1966,0.0733,2026-06-03 12:51:57
p_ext_001457,642,62,18,4,12,153.2,1078,153.2,1.1963,0.0407,2026-06-03 12:51:57
p_ext_001055,167,16,8,9,0,42.4,1079,42.4,1.1954,0.0668,2026-06-03 12:51:57
p_ext_001444,544,83,43,39,7,154.4,1080,154.4,1.1938,0.0996,2026-06-03 12:51:57
p_ext_000192,664,99,33,23,1,177.0,1081,177.0,1.1928,0.0789,2026-06-03 12:51:57
p_ext_000379,585,87,69,23,1,168.4,1082,168.4,1.1926,0.1009,2026-06-03 12:51:57
p_ext_001776,800,18,33,57,4,186.7,1083,186.7,1.1905,0.0442,2026-06-03 12:51:57
p_ext_001814,491,39,56,13,4,129.3,1084,129.3,1.1869,0.0697,2026-06-03 12:51:57
p_ext_000611,442,64,14,20,0,115.8,1085,115.8,1.1853,0.076,2026-06-03 12:51:57
p_ext_000661,463,24,48,10,4,116.2,1086,116.2,1.1845,0.0551,2026-06-03 12:51:57
p_ext_000441,627,54,16,30,5,152.4,1087,152.4,1.1844,0.053,2026-06-03 12:51:57
p_ext_001521,544,43,63,12,5,143.0,1088,143.0,1.1841,0.0683,2026-06-03 12:51:57
p_ext_001446,737,125,52,46,13,209.7,1089,209.7,1.1824,0.0988,2026-06-03 12:51:57
p_ext_001830,219,6,10,17,2,52.0,1090,52.0,1.1808,0.0486,2026-06-03 12:51:57
p_ext_001137,666,57,29,37,2,166.4,1091,166.4,1.1806,0.0619,2026-06-03 12:51:57
