user_id,long_term_tags,short_term_tags,preferred_boards,active_time_period,preferred_location,learning_interest_weight,life_interest_weight,social_interest_weight,career_interest_weight,avg_dwell_time,click_rate,like_rate,collect_rate,comment_rate,last_update_time
u_ext_00233,租房|闲置|教材|求问|校园卡|宿舍|二手交易|电动车,租房|教材|闲置|求问|校园卡|宿舍,二手交易|问答求助|兼职实习,晚上,校外,0.0,0.0,0.0,0.0,65.5,0.123077,0.0,0.0,0.0,2026-06-03 14:50:12
u_ext_00234,租房|教材|闲置|二手交易|电动车|求问|校园卡|家教,租房|教材|闲置|二手交易|电动车|求问,二手交易|问答求助|兼职实习|食堂生活,下午,食堂区,0.0,0.0,0.0,0.0,68.555556,0.140625,0.03125,0.0,0.015625,2026-06-03 14:50:12
u_ext_00235,课程资料|打印店|求问|宿舍|校园卡,课程资料|宿舍|求问|打印店,问答求助,深夜,图书馆,1.0,0.0,0.0,0.0,34.0,0.035088,0.052632,0.0,0.035088,2026-06-03 14:50:12
u_ext_00236,课程资料|校园卡|求问|打印店|宿舍|交友|搭子|教材,校园卡|求问|打印店|课程资料,问答求助|恋爱交友|二手交易|校园生活,早上,图书馆,0.0,0.0,0.0,0.0,62.5,0.188679,0.018868,0.018868,0.0,2026-06-03 14:50:12
u_ext_00237,实习|408|考研|保研|招聘|复试|学习经验|面试,实习|408|考研|保研|招聘|复试,考研保研|实习就业|竞赛科研|问答求助,早上,食堂区,0.0,0.0,0.0,0.0,81.0,0.2,0.030769,0.015385,0.0,2026-06-03 14:50:12
u_ext_00238,招聘|实习|面试|简历|就业|租房|二手交易|教材,简历|实习|面试|招聘|就业,实习就业|二手交易|兼职实习|问答求助,深夜,教学区,0.0,0.0,0.0,1.0,71.454545,0.177419,0.080645,0.016129,0.016129,2026-06-03 14:50:12
u_ext_00239,租房|二手交易|电动车|闲置|教材|兼职|招聘|薪资,租房|二手交易|电动车|闲置|教材|兼职,二手交易|兼职实习,晚上,图书馆,0.0,0.0,0.0,1.0,55.0,0.093023,0.023256,0.046512,0.0,2026-06-03 14:50:12
u_ext_00240,招聘|面试|简历|复试|考研|实习|408|薪资,招聘|面试|简历|复试|考研|实习,考研保研|实习就业|兼职实习|恋爱交友,早上,图书馆,0.0,0.0,1.0,0.0,69.588235,0.232877,0.041096,0.013699,0.013699,2026-06-03 14:50:12
u_ext_00241,社团|招聘|实习|招新|就业|简历|面试|活动,社团|招聘|实习|招新|就业|简历,社团活动|实习就业|问答求助|兼职实习,下午,教学区,0.0,0.0,0.0,0.0,42.0,0.081967,0.065574,0.032787,0.0,2026-06-03 14:50:12
u_ext_00242,课程资料|打印店|求问|校园卡|闲置|宿舍|电动车|二手交易,课程资料|打印店|求问|校园卡|闲置|宿舍,问答求助|二手交易|校园生活,下午,宿舍区,0.0,1.0,0.0,0.0,85.125,0.16,0.06,0.0,0.06,2026-06-03 14:50:12
u_ext_00243,校园生活|食堂|课程评价|选课|老师|宿舍|给分|拼饭,校园生活|食堂|老师|课程评价|选课|宿舍,校园生活|课程评价|食堂生活|问答求助,早上,校外,0.0,0.0,0.0,0.0,65.625,0.117647,0.0,0.044118,0.014706,2026-06-03 14:50:12
u_ext_00244,租房|电动车|二手交易|交友|搭子|求问|课程资料|宿舍,二手交易|电动车|租房,二手交易|恋爱交友|问答求助|校园生活,早上,食堂区,0.0,0.649594,0.350406,0.0,76.8,0.15625,0.109375,0.0,0.03125,2026-06-03 14:50:12
u_ext_00245,实习|面试|简历|就业|招聘|考研|科研项目|论文,面试|招聘|实习|简历|就业,实习就业|考研保研|竞赛科研|问答求助,早上,教学区,0.0,0.0,0.0,0.0,84.090909,0.150685,0.027397,0.013699,0.027397,2026-06-03 14:50:12
u_ext_00246,闲置|租房|二手交易|电动车|教材|求问|招聘|实习,闲置|租房|二手交易|电动车|教材|求问,二手交易|问答求助|恋爱交友|实习就业,深夜,食堂区,0.0,0.0,0.0,0.0,68.111111,0.134328,0.014925,0.014925,0.029851,2026-06-03 14:50:12
u_ext_00247,宿舍|校车|二手交易|电动车|教材|租房|课程资料|闲置,宿舍|校车|二手交易|电动车|教材|租房,校园生活|二手交易|问答求助|学习交流,下午,宿舍区,0.0,0.0,0.0,0.0,67.692308,0.232143,0.035714,0.017857,0.035714,2026-06-03 14:50:12
u_ext_00248,租房|二手交易|电动车|教材|闲置|招聘|就业|宿舍,电动车|租房|二手交易,二手交易|实习就业|问答求助|校园生活,晚上,宿舍区,0.0,1.0,0.0,0.0,84.529412,0.236111,0.083333,0.0,0.027778,2026-06-03 14:50:12
u_ext_00249,租房|教材|二手交易|闲置|电动车|校园卡|求问|课程资料,租房|教材|二手交易|闲置|电动车|校园卡,二手交易|问答求助,下午,教学区,0.0,0.0,0.0,0.0,84.125,0.135593,0.016949,0.016949,0.016949,2026-06-03 14:50:12
u_ext_00250,校园生活|食堂|拼饭|窗口测评|宿舍|校车|学习交流|复习资料,校园生活|食堂|拼饭|窗口测评|宿舍|校车,食堂生活|校园生活|学习交流|社团活动,深夜,图书馆,0.0,1.0,0.0,0.0,68.375,0.166667,0.104167,0.0,0.020833,2026-06-03 14:50:12
u_ext_00251,租房|二手交易|闲置|电动车|教材|宿舍|课程资料|求问,二手交易|租房|闲置|电动车|教材|宿舍,二手交易|问答求助|校园生活|兼职实习,深夜,校外,0.0,0.0,0.0,0.0,85.5,0.067797,0.050847,0.0,0.033898,2026-06-03 14:50:12
u_ext_00252,租房|闲置|电动车|实习|家教|薪资|教材|二手交易,租房|闲置|电动车|实习|家教|薪资,二手交易|兼职实习|问答求助|实习就业,晚上,食堂区,0.0,0.0,0.0,0.0,99.6,0.125,0.0125,0.0125,0.0375,2026-06-03 14:50:12
u_ext_00253,课程资料|校园卡|求问|打印店|教材|租房|宿舍|志愿服务,课程资料|校园卡|求问|打印店|教材|租房,问答求助|二手交易|社团活动|考研保研,早上,校外,0.0,0.0,1.0,0.0,73.714286,0.109375,0.046875,0.03125,0.015625,2026-06-03 14:50:12
u_ext_00254,招聘|面试|实习|简历|二手交易|闲置|租房|教材,面试|招聘,实习就业|二手交易|问答求助|兼职实习,早上,图书馆,0.117143,0.0,0.0,0.882857,93.3,0.15625,0.0,0.015625,0.015625,2026-06-03 14:50:12
u_ext_00255,选课|期末|课程评价|给分|校园生活|拼饭|老师|求问,选课|期末|课程评价|给分|拼饭|校园生活,课程评价|食堂生活|问答求助,深夜,图书馆,1.0,0.0,0.0,0.0,74.714286,0.152174,0.0,0.0,0.0,2026-06-03 14:50:12
u_ext_00256,校园卡|课程资料|租房|教材|闲置|二手交易|电动车|求问,校园卡|课程资料|求问|打印店|宿舍|租房,问答求助|二手交易,早上,图书馆,1.0,0.0,0.0,0.0,76.888889,0.157895,0.035088,0.0,0.070175,2026-06-03 14:50:12
u_ext_00257,宿舍|课程资料|求问|打印店|校园卡|考研|学习经验|保研,求问|课程资料|打印店|宿舍,问答求助|考研保研|社团活动,早上,食堂区,0.0,0.0,0.0,0.0,102.6,0.083333,0.016667,0.0,0.0,2026-06-03 14:50:12
u_ext_00258,招聘|实习|家教|兼职|校园卡|求问|宿舍|课程资料,实习|家教|招聘,兼职实习|问答求助|实习就业|考研保研,晚上,宿舍区,0.286402,0.0,0.0,0.713598,71.0,0.220339,0.033898,0.0,0.016949,2026-06-03 14:50:12
u_ext_00259,闲置|电动车|租房|二手交易|教材|南校|面试|招聘,闲置|电动车|租房|二手交易|教材|南校,二手交易|实习就业,早上,食堂区,0.0,0.0,0.0,0.0,71.833333,0.09375,0.078125,0.0,0.015625,2026-06-03 14:50:12
u_ext_00260,租房|招聘|实习|面试|简历|教材|就业|二手交易,租房|招聘|实习|简历|面试|教材,二手交易|实习就业|兼职实习|问答求助,晚上,图书馆,0.0,0.0,0.0,0.0,73.5,0.121212,0.045455,0.015152,0.0,2026-06-03 14:50:12
u_ext_00261,租房|二手交易|教材|电动车|闲置|实习|招聘|简历,租房|二手交易|教材|闲置|电动车|实习,二手交易|实习就业|问答求助|兼职实习,早上,教学区,0.0,0.0,0.0,1.0,93.0,0.078431,0.058824,0.019608,0.019608,2026-06-03 14:50:12
u_ext_00262,二手交易|租房|电动车|闲置|教材|简历|就业|宿舍,二手交易|租房|电动车|闲置|教材|简历,二手交易|实习就业|校园生活,早上,食堂区,0.0,0.0,0.0,0.0,49.0,0.122807,0.035088,0.017544,0.017544,2026-06-03 14:50:12
u_ext_00263,租房|电动车|教材|闲置|求问|校园卡|二手交易|交友,租房|电动车|教材|闲置|求问|校园卡,二手交易|问答求助|恋爱交友|兼职实习,深夜,校外,0.0,0.0,0.0,0.0,67.5,0.0625,0.0625,0.0,0.046875,2026-06-03 14:50:12
u_ext_00264,课程资料|求问|打印店|校园卡|宿舍|教材|二手交易|租房,课程资料|求问|打印店|校园卡|宿舍|教材,问答求助|二手交易|考研保研|学习交流,晚上,食堂区,1.0,0.0,0.0,0.0,68.533333,0.217391,0.028986,0.028986,0.0,2026-06-03 14:50:12
u_ext_00265,校园卡|求问|组队|竞赛|课程资料|打印店|宿舍,校园卡|求问|组队|竞赛|课程资料|打印店,问答求助|竞赛科研,深夜,教学区,0.0,0.0,0.0,0.0,77.5,0.031746,0.015873,0.015873,0.031746,2026-06-03 14:50:12
u_ext_00266,租房|电动车|教材|闲置|二手交易|实习|招聘|兼职,租房|教材|电动车|二手交易|闲置,二手交易|兼职实习|问答求助|实习就业,深夜,宿舍区,0.0,0.74027,0.0,0.25973,83.5,0.25,0.083333,0.020833,0.041667,2026-06-03 14:50:12
u_ext_00267,闲置|租房|电动车|教材|实习|招聘|面试|二手交易,面试|招聘|实习,二手交易|实习就业|问答求助|兼职实习,深夜,食堂区,0.0,0.0,0.0,1.0,104.0,0.114754,0.032787,0.0,0.04918,2026-06-03 14:50:12
u_ext_00268,闲置|租房|教材|二手交易|实习|电动车|家教|兼职,闲置|教材|租房|二手交易|实习|电动车,二手交易|兼职实习|问答求助|实习就业,早上,食堂区,0.0,0.0,0.0,1.0,78.625,0.129032,0.032258,0.0,0.032258,2026-06-03 14:50:12
u_ext_00269,求问|校园卡|课程资料|宿舍|打印店|闲置|二手交易|教材,求问|校园卡,问答求助|二手交易|竞赛科研,深夜,宿舍区,0.0,1.0,0.0,0.0,76.538462,0.224138,0.034483,0.017241,0.017241,2026-06-03 14:50:12
u_ext_00270,租房|电动车|二手交易|教材|闲置|实习|招聘|简历,租房|电动车|二手交易|教材|闲置|招聘,二手交易|实习就业|兼职实习|学习交流,早上,宿舍区,0.0,0.0,0.0,1.0,83.0,0.1,0.066667,0.066667,0.016667,2026-06-03 14:50:12
u_ext_00271,志愿服务|交友|招新|保研|复试|科研项目|论文|竞赛,志愿服务|交友|招新|复试|保研|科研项目,社团活动|考研保研|竞赛科研|兼职实习,深夜,食堂区,0.0,0.0,1.0,0.0,73.166667,0.130435,0.043478,0.0,0.0,2026-06-03 14:50:12
u_ext_00272,二手交易|租房|教材|电动车|闲置|校园生活|宿舍|校车,二手交易|租房|教材|电动车|闲置|校园生活,二手交易|校园生活,深夜,宿舍区,0.0,1.0,0.0,0.0,64.333333,0.20339,0.067797,0.050847,0.033898,2026-06-03 14:50:12
u_ext_00273,校园生活|食堂|宿舍|期末|选课|老师|校车|共享厨房,校园生活|食堂|宿舍|期末|选课|老师,课程评价|校园生活|食堂生活|问答求助,早上,校外,0.0,0.0,0.0,0.0,90.3,0.163934,0.0,0.016393,0.016393,2026-06-03 14:50:12
u_ext_00274,拍照|羽毛球|活动|交友|搭子|租房|教材|二手交易,拍照|羽毛球|活动|交友|搭子,恋爱交友|二手交易|问答求助|兼职实习,晚上,食堂区,0.0,0.0,0.0,1.0,25.0,0.105263,0.052632,0.017544,0.017544,2026-06-03 14:50:12
u_ext_00275,租房|电动车|二手交易|教材|闲置|招聘|搭子|拍照,租房|电动车|二手交易|教材|闲置|招聘,二手交易|实习就业|恋爱交友|兼职实习,深夜,图书馆,0.0,0.0,0.959138,0.040862,66.875,0.133333,0.033333,0.016667,0.05,2026-06-03 14:50:12
u_ext_00276,二手交易|租房|电动车|闲置|教材|求问|校园卡|南校,二手交易|电动车|租房|闲置|教材|求问,二手交易|问答求助,早上,教学区,1.0,0.0,0.0,0.0,96.0,0.044444,0.111111,0.0,0.022222,2026-06-03 14:50:12
u_ext_00277,宿舍|求问|校园卡|实习|科研项目|竞赛|招聘|简历,求问|校园卡|宿舍|实习|竞赛|科研项目,问答求助|实习就业|考研保研|竞赛科研,深夜,校外,0.0,0.0,0.0,0.0,86.888889,0.134328,0.014925,0.0,0.014925,2026-06-03 14:50:12
u_ext_00278,简历|面试|实习|招聘|就业|兼职|薪资|求问,简历|面试,实习就业|兼职实习|问答求助|课程评价,早上,图书馆,0.0,0.0,0.0,1.0,104.428571,0.145833,0.083333,0.0,0.0,2026-06-03 14:50:12
u_ext_00279,校园生活|拼饭|优惠|食堂|窗口测评|宿舍|校车|共享厨房,校园生活|拼饭|优惠|食堂|窗口测评|宿舍,食堂生活|校园生活|二手交易|社团活动,晚上,食堂区,0.0,0.0,1.0,0.0,63.5,0.222222,0.047619,0.015873,0.015873,2026-06-03 14:50:12
u_ext_00280,校园卡|课程资料|打印店|求问|教材|闲置|二手交易|兼职,校园卡|课程资料|打印店|求问|二手交易|闲置,问答求助|二手交易|兼职实习|恋爱交友,深夜,图书馆,0.0,0.0,0.0,1.0,51.285714,0.118644,0.016949,0.0,0.033898,2026-06-03 14:50:12
u_ext_00281,招聘|实习|兼职|家教|薪资|教材|电动车|租房,实习|招聘|薪资|兼职|家教,兼职实习|二手交易|实习就业|问答求助,早上,教学区,0.0,0.0,0.0,1.0,73.1,0.149254,0.014925,0.029851,0.029851,2026-06-03 14:50:12
u_ext_00282,租房|电动车|教材|二手交易|闲置|招聘|实习|就业,租房|电动车|二手交易|闲置|教材|招聘,二手交易|实习就业|兼职实习|问答求助,早上,教学区,0.0,0.0,0.0,0.0,70.0,0.12,0.0,0.0,0.0,2026-06-03 14:50:12
u_ext_00283,租房|电动车|实习|二手交易|闲置|教材|家教|招聘,租房|电动车|实习|二手交易|闲置|教材,二手交易|兼职实习|实习就业|问答求助,早上,食堂区,0.0,0.0,0.0,1.0,82.444444,0.163636,0.036364,0.0,0.036364,2026-06-03 14:50:12
u_ext_00284,租房|闲置|教材|电动车|简历|就业|二手交易|招聘,租房|闲置|教材|电动车|简历|就业,二手交易|实习就业|兼职实习|问答求助,早上,校外,0.0,0.0,0.0,1.0,65.5,0.1,0.066667,0.0,0.016667,2026-06-03 14:50:12
u_ext_00285,招聘|实习|就业|简历|家教|兼职|保研|学习经验,简历|就业|实习|兼职|招聘|家教,实习就业|兼职实习|考研保研|校园生活,深夜,教学区,0.065224,0.0,0.0,0.934776,61.25,0.190476,0.047619,0.015873,0.047619,2026-06-03 14:50:12
u_ext_00286,实习|家教|招聘|租房|二手交易|闲置|兼职|薪资,兼职|招聘|薪资|家教|实习,兼职实习|二手交易|实习就业|问答求助,晚上,食堂区,0.0,0.0,0.0,1.0,72.428571,0.148936,0.042553,0.042553,0.0,2026-06-03 14:50:12
u_ext_00287,二手交易|闲置|电动车|求问|课程资料|打印店|宿舍|校园卡,闲置|二手交易|电动车|求问|课程资料|打印店,二手交易|问答求助|食堂生活|恋爱交友,深夜,食堂区,0.0,0.0,0.0,0.0,84.75,0.140351,0.035088,0.017544,0.0,2026-06-03 14:50:12
u_ext_00288,课程资料|宿舍|打印店|求问|校园卡|教材|电动车|租房,课程资料|宿舍|打印店|求问|校园卡|教材,问答求助|二手交易|竞赛科研,晚上,教学区,0.0,0.0,0.0,0.0,75.625,0.153846,0.019231,0.019231,0.019231,2026-06-03 14:50:12
u_ext_00289,招聘|兼职|薪资|家教|老师|选课|求问|校园卡,薪资|兼职|招聘|家教,兼职实习|课程评价|问答求助|社团活动,早上,图书馆,0.038326,0.0,0.0,0.961674,65.875,0.129032,0.064516,0.0,0.0,2026-06-03 14:50:12
u_ext_00290,租房|二手交易|教材|闲置|电动车|打印店|求问|课程资料,租房|二手交易|教材|闲置|电动车|打印店,二手交易|问答求助|实习就业|兼职实习,早上,教学区,0.0,0.0,0.0,0.0,87.428571,0.118644,0.050847,0.050847,0.0,2026-06-03 14:50:12
u_ext_00291,课程资料|宿舍|面试|实习|竞赛|科研项目|招聘|简历,课程资料|宿舍|面试|实习|竞赛|科研项目,问答求助|实习就业|竞赛科研|考研保研,深夜,食堂区,0.0,0.0,0.0,0.0,59.5,0.078431,0.019608,0.0,0.0,2026-06-03 14:50:12
u_ext_00292,租房|电动车|闲置|教材|二手交易|实习|就业|简历,租房|电动车|闲置|教材|二手交易|实习,二手交易|实习就业|学习交流|问答求助,深夜,教学区,0.0,1.0,0.0,0.0,68.066667,0.245902,0.0,0.0,0.016393,2026-06-03 14:50:12
u_ext_00293,课程资料|打印店|求问|校园卡|宿舍|组队|竞赛|论文,课程资料|打印店|求问|校园卡|宿舍|组队,问答求助|竞赛科研|二手交易|学习交流,下午,校外,0.0,0.0,0.0,0.0,73.142857,0.112903,0.032258,0.016129,0.0,2026-06-03 14:50:12
u_ext_00294,考研|保研|招聘|实习|学习经验|薪资|家教|兼职,考研|保研|招聘|实习|学习经验|薪资,考研保研|兼职实习|实习就业|恋爱交友,早上,教学区,0.0,0.0,1.0,0.0,82.222222,0.18,0.08,0.04,0.02,2026-06-03 14:50:12
u_ext_00295,校园卡|课程资料|打印店|招聘|实习|宿舍|简历|就业,校园卡|课程资料|打印店|实习|招聘|宿舍,问答求助|实习就业|兼职实习|学习交流,晚上,图书馆,0.0,0.0,0.0,1.0,54.625,0.142857,0.035714,0.0,0.017857,2026-06-03 14:50:12
u_ext_00296,校园卡|宿舍|交友|搭子|课程资料|求问|打印店|保研,交友|搭子,问答求助|恋爱交友|考研保研|二手交易,晚上,校外,0.0,0.0,1.0,0.0,39.666667,0.053571,0.053571,0.017857,0.017857,2026-06-03 14:50:12
u_ext_00297,二手交易|电动车|租房|教材|闲置|校园卡|求问|南校,二手交易|电动车|租房|教材|闲置|求问,二手交易|问答求助,早上,图书馆,0.0,0.0,0.0,0.0,65.285714,0.114754,0.065574,0.016393,0.0,2026-06-03 14:50:12
u_ext_00298,宿舍|校园卡|打印店|求问|闲置|电动车|二手交易|租房,打印店|校园卡|宿舍|求问|闲置|电动车,问答求助|二手交易,早上,图书馆,0.0,0.0,0.0,0.0,95.0,0.071429,0.017857,0.0,0.0,2026-06-03 14:50:12
u_ext_00299,求问|宿舍|课程资料|打印店|校车|二手交易|电动车|校园卡,宿舍|校车|课程资料|求问|打印店,问答求助|校园生活|二手交易,深夜,教学区,0.0,1.0,0.0,0.0,63.0,0.045455,0.030303,0.015152,0.030303,2026-06-03 14:50:12
u_ext_00300,租房|教材|二手交易|电动车|闲置|实习|兼职|招聘,租房|教材|二手交易|电动车|闲置|实习,二手交易|兼职实习|问答求助|校园生活,下午,图书馆,0.0,0.0,0.0,1.0,61.272727,0.22,0.04,0.0,0.0,2026-06-03 14:50:12
u_ext_00301,教材|闲置|二手交易|电动车|课程资料|校园卡|宿舍|打印店,二手交易|闲置|教材|电动车|校园卡|课程资料,二手交易|问答求助|兼职实习,早上,宿舍区,0.0,0.0,0.0,1.0,92.0,0.042857,0.042857,0.0,0.014286,2026-06-03 14:50:12
u_ext_00302,租房|教材|电动车|闲置|面试|招聘|实习|二手交易,租房|教材|电动车|闲置|招聘|实习,二手交易|实习就业|问答求助,早上,教学区,0.0,0.0,0.0,0.0,67.666667,0.111111,0.018519,0.055556,0.0,2026-06-03 14:50:12
u_ext_00303,闲置|租房|二手交易|教材|校园卡|课程资料|宿舍|求问,教材|二手交易|租房|闲置|课程资料|校园卡,二手交易|问答求助|考研保研|校园生活,早上,食堂区,0.0,1.0,0.0,0.0,94.071429,0.168675,0.060241,0.036145,0.024096,2026-06-03 14:50:12
u_ext_00304,家教|薪资|实习|兼职|408|招聘|考研|保研,家教|薪资|实习|兼职|408|招聘,兼职实习|考研保研|竞赛科研|问答求助,早上,教学区,0.0,0.0,0.0,0.0,67.166667,0.105263,0.087719,0.017544,0.017544,2026-06-03 14:50:12
u_ext_00305,租房|电动车|教材|闲置|二手交易|实习|家教|招聘,闲置|电动车|教材|二手交易|租房,二手交易|实习就业|兼职实习|问答求助,深夜,宿舍区,0.0,1.0,0.0,0.0,77.777778,0.176471,0.019608,0.039216,0.078431,2026-06-03 14:50:12
u_ext_00306,校园生活|食堂|拼饭|校车|宿舍|共享厨房|闲置|二手交易,校园生活|食堂,校园生活|食堂生活|二手交易|课程评价,深夜,食堂区,0.0,0.0,0.0,0.0,72.8,0.149254,0.014925,0.0,0.0,2026-06-03 14:50:12
u_ext_00307,租房|电动车|教材|闲置|二手交易|校园卡|求问|宿舍,租房|电动车|教材|闲置|二手交易|求问,二手交易|问答求助|校园生活|实习就业,早上,宿舍区,0.0,0.0,0.0,0.0,79.461538,0.236364,0.036364,0.0,0.036364,2026-06-03 14:50:12
u_ext_00308,二手交易|教材|课程资料|宿舍|打印店|校园卡|租房|电动车,教材|二手交易,二手交易|问答求助|课程评价,深夜,校外,0.0,0.0,0.0,0.0,75.0,0.148148,0.018519,0.0,0.018519,2026-06-03 14:50:12
u_ext_00309,租房|电动车|二手交易|教材|闲置|拍照|交友|羽毛球,租房|电动车|二手交易|教材|闲置|拍照,二手交易|校园生活|恋爱交友|实习就业,早上,校外,0.0,0.0,1.0,0.0,63.0,0.173077,0.019231,0.0,0.019231,2026-06-03 14:50:12
u_ext_00310,二手交易|租房|闲置|教材|电动车|宿舍|校车|南校,二手交易|租房,二手交易|校园生活,早上,校外,0.0,0.0,0.0,0.0,95.818182,0.189655,0.051724,0.034483,0.034483,2026-06-03 14:50:12
u_ext_00311,闲置|租房|二手交易|电动车|教材|求问|打印店|宿舍,二手交易|闲置,二手交易|问答求助,深夜,校外,0.0,1.0,0.0,0.0,72.222222,0.125,0.055556,0.013889,0.041667,2026-06-03 14:50:12
u_ext_00312,社团|交友|志愿服务|招新|求问|校园卡|活动|宿舍,交友|志愿服务|招新|社团|求问|校园卡,社团活动|问答求助|二手交易|兼职实习,晚上,教学区,0.0,0.0,1.0,0.0,73.25,0.163265,0.061224,0.0,0.0,2026-06-03 14:50:12
u_ext_00313,租房|二手交易|教材|电动车|闲置|招聘|实习|简历,租房|二手交易|教材|电动车|闲置|招聘,二手交易|实习就业|问答求助|兼职实习,深夜,教学区,0.0,0.0,0.0,0.0,79.625,0.145455,0.072727,0.018182,0.018182,2026-06-03 14:50:12
u_ext_00314,二手交易|闲置|租房|电动车|教材|实习|宿舍|兼职,二手交易|租房|闲置|电动车|教材|实习,二手交易|兼职实习|校园生活|问答求助,深夜,食堂区,0.0,0.0,0.0,0.0,56.833333,0.122449,0.102041,0.020408,0.020408,2026-06-03 14:50:12
u_ext_00315,课程资料|校园卡|打印店|求问|宿舍|二手交易|闲置|教材,课程资料|校园卡|打印店|求问|宿舍|二手交易,问答求助|二手交易|考研保研,深夜,食堂区,0.0,0.0,0.0,0.0,62.666667,0.085714,0.042857,0.028571,0.014286,2026-06-03 14:50:12
u_ext_00316,租房|闲置|教材|二手交易|电动车|招聘|面试|就业,租房|闲置|教材|二手交易|电动车|招聘,二手交易|实习就业|兼职实习|校园生活,深夜,食堂区,0.0,0.0,0.0,1.0,75.833333,0.115385,0.057692,0.019231,0.019231,2026-06-03 14:50:12
u_ext_00317,老师|期末|选课|给分|课程评价|宿舍|校园生活|食堂,选课|老师|期末,课程评价|校园生活|社团活动|问答求助,深夜,教学区,1.0,0.0,0.0,0.0,71.538462,0.191176,0.014706,0.029412,0.0,2026-06-03 14:50:12
u_ext_00318,租房|二手交易|教材|闲置|电动车|招聘|就业|面试,租房|二手交易|教材|闲置|电动车|面试,二手交易|实习就业|校园生活,晚上,食堂区,0.0,0.0,0.0,0.0,73.75,0.123077,0.015385,0.030769,0.0,2026-06-03 14:50:12
u_ext_00319,二手交易|闲置|租房|电动车|教材|活动|羽毛球|搭子,二手交易|闲置|租房|电动车|教材|活动,二手交易|恋爱交友|校园生活|社团活动,晚上,食堂区,0.0,0.0,0.0,0.0,87.111111,0.147541,0.0,0.016393,0.016393,2026-06-03 14:50:12
u_ext_00320,租房|教材|二手交易|电动车|闲置|实习|招聘|简历,教材|二手交易|电动车|租房|闲置,二手交易|实习就业|兼职实习|问答求助,早上,校外,0.0,0.858732,0.0,0.141268,72.5,0.126984,0.095238,0.047619,0.047619,2026-06-03 14:50:12
u_ext_00321,宿舍|校园生活|食堂|校园卡|优惠|拼饭|打印店|校车,宿舍|校园生活|食堂|校园卡|优惠|拼饭,问答求助|食堂生活|校园生活|课程评价,早上,校外,0.0,0.0,0.0,0.0,77.571429,0.112903,0.032258,0.048387,0.016129,2026-06-03 14:50:12
u_ext_00322,家教|薪资|实习|兼职|招聘|二手交易|电动车|教材,实习|家教|兼职|招聘|薪资,兼职实习|二手交易,深夜,图书馆,0.0,0.0,0.0,1.0,85.6,0.089286,0.053571,0.0,0.0,2026-06-03 14:50:12
u_ext_00323,校园生活|拼饭|食堂|优惠|共享厨房|宿舍|校车|窗口测评,校园生活|拼饭|食堂|优惠|共享厨房|校车,食堂生活|校园生活|失物招领,深夜,食堂区,0.0,0.0,0.0,0.0,74.857143,0.125,0.0,0.0,0.0,2026-06-03 14:50:12
u_ext_00324,租房|电动车|二手交易|求问|校园卡|闲置|兼职|招聘,租房|电动车|二手交易|求问|校园卡|闲置,二手交易|问答求助|兼职实习,早上,宿舍区,0.0,0.0,0.0,1.0,57.666667,0.140625,0.0625,0.015625,0.0625,2026-06-03 14:50:12
u_ext_00325,租房|教材|闲置|电动车|二手交易|求问|校园卡|课程资料,租房|教材|闲置|二手交易|电动车|校园卡,二手交易|问答求助,早上,图书馆,0.0,0.0,0.0,0.0,91.666667,0.0625,0.104167,0.020833,0.041667,2026-06-03 14:50:12
u_ext_00326,求问|课程资料|宿舍|打印店|校园卡|拼饭|校园生活|考试,求问|课程资料|宿舍|打印店|校园卡|拼饭,问答求助|食堂生活|学习交流,深夜,图书馆,0.0,0.0,0.0,0.0,57.75,0.055556,0.013889,0.0,0.027778,2026-06-03 14:50:12
u_ext_00327,租房|闲置|二手交易|电动车|教材|校园卡|求问|招聘,租房|闲置|二手交易|电动车|教材|求问,二手交易|问答求助|兼职实习|实习就业,早上,宿舍区,0.0,0.840801,0.060383,0.098816,61.666667,0.18,0.08,0.02,0.06,2026-06-03 14:50:12
u_ext_00328,课程资料|打印店|校园卡|求问|宿舍|保研|考研|南校,课程资料|打印店,问答求助|考研保研,深夜,教学区,1.0,0.0,0.0,0.0,70.5,0.067797,0.016949,0.033898,0.016949,2026-06-03 14:50:12
u_ext_00329,租房|二手交易|电动车|兼职|招聘|家教|实习|薪资,租房|二手交易|电动车|兼职|招聘|家教,二手交易|兼职实习|问答求助|实习就业,深夜,图书馆,0.0,0.0,0.0,1.0,82.181818,0.169231,0.076923,0.0,0.015385,2026-06-03 14:50:12
u_ext_00330,租房|教材|电动车|二手交易|闲置|实习|招聘|拼饭,租房|教材|电动车|二手交易|闲置|招聘,二手交易|食堂生活|兼职实习|问答求助,深夜,校外,0.0,0.0,0.0,0.0,84.285714,0.114754,0.04918,0.016393,0.016393,2026-06-03 14:50:12
u_ext_00331,选课|食堂|校园生活|老师|课程评价|宿舍|共享厨房|校车,选课|食堂|校园生活|老师|课程评价|宿舍,课程评价|校园生活|二手交易|食堂生活,深夜,校外,0.0,0.0,0.0,0.0,72.5,0.09375,0.046875,0.015625,0.0,2026-06-03 14:50:12
